Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,num_image_ratings,Classification
13,2,20,93,10,7,24,7,13,2,8,18,3,0,5,6,2,1,4,Solid Drawstring Side Bodycon Dress,11.0,1,1,0,4,1298,1
13,2,5,93,10,7,24,7,13,2,8,18,3,0,3,6,2,1,4,Ribbed Ruched Drawstring Bodycon Dress,11.0,1,1,4,4,1298,1
13,2,15,93,10,7,24,7,13,2,8,18,3,0,3,6,2,1,4,Ribbed Ruched Drawstring Bodycon Dress,11.0,1,1,4,4,1298,1
13,2,18,93,10,7,24,7,13,2,8,18,3,0,3,6,2,1,4,Ribbed Ruched Drawstring Bodycon Dress,11.0,1,1,4,4,1298,1
13,5,42,93,10,7,24,7,13,2,8,18,3,0,5,6,2,1,4,Drawstring Side Rib-knit Bodycon Dress,11.0,1,1,4,4,1298,1
0,2,19,93,9,38,39,3,13,2,3,4,0,0,5,6,2,1,4,V Neck Ruched Front Tee,3.49,1,1,4,4,38,0
4,2,21,93,9,38,39,3,13,2,4,4,0,0,5,6,2,1,4,V Neck Ruched Front Tee,3.49,1,1,4,4,38,0
6,2,5,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Pearls Straps Rib-knit Crop Cami Top,5.0,1,1,4,4,8,0
6,2,27,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Pearls Straps Rib-knit Crop Cami Top,5.0,1,1,4,4,8,0
6,2,30,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Pearls Straps Rib-knit Crop Cami Top,5.0,1,1,4,4,8,0
6,2,53,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Pearls Straps Rib-knit Crop Cami Top,5.0,1,1,4,4,8,0
4,2,32,68,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Ruched Bust Seam Front Leopard Cami Top,4.0,1,1,4,4,111,0
7,2,5,40,1,10,28,3,13,2,8,12,3,2,5,6,2,1,4,SHEIN Floral Lace Trim Mesh Cami Top,6.0,1,1,4,4,11,0
0,2,6,91,8,20,24,3,13,2,8,18,3,0,3,6,2,1,4,SHEIN Plaid Print Flare Skirt,5.0,1,1,4,4,25,0
7,2,5,93,1,52,26,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Faux Leather Bustier Cropped Tank Top,6.0,1,1,0,4,1638,1
13,2,32,52,1,38,39,7,13,2,4,0,3,0,3,6,2,1,4,Argyle Pattern Crop Sweater Vest,11.0,1,1,4,4,11,0
13,2,32,52,1,38,39,7,13,2,3,0,3,0,3,6,2,1,4,Colorblock Argyle Pattern Sweater Vest,11.0,1,1,4,4,11,0
20,7,32,52,1,11,39,3,6,2,4,0,0,0,3,6,2,1,4,Drop Shoulder Button Front Argyle Crop Cardigan,17.0,1,1,4,4,3678,1
20,2,5,52,1,11,39,3,6,2,4,0,0,0,3,6,2,0,4,Drop Shoulder Button Front Argyle Cardigan,17.0,1,1,4,4,3678,1
20,2,5,52,1,11,39,3,6,2,4,0,0,0,3,6,2,0,4,Drop Shoulder Button Front Argyle Cardigan,17.0,1,1,4,4,3678,1
20,2,5,52,1,11,39,3,13,2,4,0,0,0,3,6,2,0,4,Drop Shoulder Button Front Argyle Cardigan,17.0,1,1,4,4,3678,1
20,2,5,52,1,11,39,3,6,2,4,0,0,0,3,6,2,0,4,Drop Shoulder Button Front Argyle Cardigan,17.0,1,1,4,4,3689,1
20,7,5,52,1,11,39,3,6,2,4,0,0,0,3,6,2,1,4,Drop Shoulder Button Front Argyle Cardigan,17.0,1,1,4,4,3678,1
13,5,12,93,9,3,14,3,13,2,4,0,3,0,5,6,2,1,4,Turtleneck Solid Rib-knit Sweater,11.0,1,1,4,4,12,0
6,2,5,93,1,38,32,0,13,0,6,3,3,0,5,6,2,1,4,SHEIN Mock-Neck Zip Half Placket Rib-knit Top,4.99,1,1,4,4,11,0
6,2,27,93,1,38,32,0,13,0,6,3,3,0,5,6,2,1,4,SHEIN Mock-Neck Zip Half Placket Rib-knit Top,4.99,1,1,4,4,11,0
9,2,25,33,1,38,39,5,13,2,8,3,3,0,3,6,2,1,4,Ditsy Floral V-neck Lettuce Trim Tee,7.99,1,1,4,4,1876,1
10,2,5,93,5,19,24,3,13,2,7,18,3,0,3,4,2,1,4,SHEIN Split Hem Pants,9.0,1,1,4,4,1281,1
10,2,27,93,5,47,24,3,13,2,7,18,3,0,3,4,2,1,4,SHEIN Split Hem Pants,9.0,1,1,4,4,1281,1
24,2,53,40,9,13,24,3,6,2,3,18,0,0,3,6,2,1,4,Button Front Daisy Floral Pattern Cardigan,20.0,1,1,4,4,715,1
24,2,30,40,9,13,24,3,6,2,3,18,0,0,3,6,2,1,4,Button Front Daisy Floral Pattern Cardigan,20.0,1,1,4,4,715,1
24,2,2,40,9,13,10,3,6,2,3,18,0,0,3,6,2,1,4,Button Front Daisy Floral Pattern Cardigan,20.0,1,1,4,4,715,1
24,2,19,41,9,11,39,3,6,2,4,18,0,0,1,6,2,1,4,Button Front Daisy Floral Pattern Cardigan,20.0,1,1,4,4,715,1
24,2,51,41,9,13,39,3,6,2,2,18,0,0,3,6,2,1,4,Button Front Daisy Floral Pattern Cardigan,20.0,1,1,4,4,41,0
4,2,5,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,1,1,4,4,3245,1
4,2,18,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Ruched Ruffled Cropped Cami Top,4.0,1,1,4,4,3245,1
4,2,51,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,1,1,4,4,3245,1
4,2,23,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,1,1,4,4,3245,1
6,5,14,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,5.0,1,1,4,4,3245,1
4,2,22,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Ruched Bust Lettuce Trim Cami Top,4.0,1,1,4,4,3245,1
10,6,5,93,1,10,28,3,13,2,0,20,1,0,5,6,2,1,4,SHEIN Binding Detail Satin Bustier Cami Top With Chain Strap,9.0,1,1,4,4,321,0
10,6,51,93,1,10,28,3,13,2,0,20,1,0,5,6,2,1,4,SHEIN Zipper Back Chain Straps Satin Bustier Cami Top,9.0,1,1,4,4,321,0
10,5,49,93,1,10,28,3,13,2,8,20,1,0,5,6,2,1,4,SHEIN Zipper Back Chain Straps Satin Bustier Cami Top,9.0,1,1,4,4,321,0
10,5,53,93,1,10,28,3,13,2,8,20,1,0,5,6,2,1,4,SHEIN Zipper Back Chain Straps Satin Bustier Cami Top,9.0,1,1,4,4,321,0
10,5,47,93,1,10,28,3,13,2,8,20,1,0,5,6,2,1,4,SHEIN Zipper Back Chain Straps Satin Bustier Cami Top,9.0,1,1,4,4,321,0
49,2,5,93,10,37,15,3,13,2,9,16,1,0,3,6,2,1,4,SHEIN Puffer Coat,41.0,3,1,4,4,49,0
14,5,27,93,10,7,36,3,13,2,4,18,3,0,5,6,4,1,4,SHEIN Ruched Mesh Sleeve Solid Bodycon Dress,12.0,1,1,4,4,100,0
9,5,11,93,10,7,36,3,13,2,4,18,3,0,5,6,4,1,4,SHEIN Ruched Mesh Sleeve Solid Bodycon Dress,7.49,1,1,4,4,99,0
6,8,18,93,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Satin Lace-Up Cropped Cami Top,5.0,1,1,4,4,9956,1
7,10,5,93,9,10,13,3,13,2,8,20,0,0,5,6,2,1,4,SHEIN Satin Lace-Up Open-Back Cami Top,6.0,1,1,4,4,9956,1
7,8,10,93,1,10,13,3,13,2,8,20,0,0,5,6,2,1,4,SHEIN Satin Lace-Up Open-Back Cami Top,6.0,1,1,4,4,9956,1
6,10,34,93,9,10,28,3,13,2,8,20,0,0,3,6,2,1,4,SHEIN Satin Lace-Up Open-Back Cami Top,5.0,1,1,4,4,9956,1
6,10,20,93,9,10,28,3,13,2,8,20,1,0,5,6,2,1,4,SHEIN Satin Lace-Up Open-Back Cami Top,5.0,1,1,4,4,9956,1
6,8,22,93,9,10,28,3,13,2,8,20,0,0,3,6,2,1,4,SHEIN Satin Lace-Up Open-Back Cami Top,5.0,1,1,4,4,9956,1
17,6,9,93,2,47,24,3,13,2,2,17,1,0,3,6,2,1,4,SHEIN Slant Pocket PU Leather Pants,14.0,1,1,4,4,26,0
8,2,5,93,10,7,28,3,13,2,8,18,1,0,5,6,4,1,4,SHEIN Split Hem Form Fitted Slip Dress,7.0,1,1,4,4,4333,1
8,5,20,93,10,10,28,3,13,2,8,18,1,0,5,6,4,1,4,SHEIN Split Hem Slip Dress,7.0,1,1,4,4,8667,0
14,1,32,33,10,7,28,3,13,2,8,18,3,0,5,6,4,1,4,SHEIN Cut Out Drawstring Knot Front Ditsy Floral Slip Dress,12.0,1,1,4,4,1015,1
14,2,30,33,10,7,28,7,13,2,8,18,3,0,5,6,4,1,4,SHEIN Ditsy Floral Ruched Bodycon Dress,12.0,1,1,4,4,1040,1
24,2,53,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waist Raw Hem Straight Jeans,20.0,1,1,4,4,47,0
25,2,24,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waist Raw Hem Straight Jeans,21.0,1,1,4,4,47,0
25,2,17,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waist Raw Hem Straight Jeans,21.0,1,1,4,4,45,0
27,2,5,93,10,26,5,3,6,2,2,17,1,0,3,6,2,1,4,SHEIN Flap Pocket Front Drop Shoulder PU Leather Coat,23.0,1,1,4,4,387,0
27,2,22,93,10,26,5,3,6,2,4,17,1,0,3,6,2,1,4,SHEIN Flap Pocket Front Drop Shoulder PU Leather Coat,23.0,1,1,4,4,430,0
25,2,13,93,10,26,5,3,6,2,2,17,1,0,3,6,2,1,4,SHEIN Flap Pocket Front Drop Shoulder PU Leather Coat,21.0,1,1,4,4,384,0
32,2,4,93,7,28,18,3,6,2,9,26,1,0,3,6,2,1,4,SHEIN Notch Collar Flap Detail Split Hem Overcoat,27.0,0,1,4,4,44,0
32,2,5,93,7,32,18,3,6,2,2,26,1,0,3,6,2,1,4,SHEIN Notch Collar Flap Detail Split Hem Overcoat,27.0,0,1,4,4,44,0
31,2,19,93,7,32,18,3,6,2,2,26,1,0,3,6,2,1,4,SHEIN Notch Collar Flap Detail Split Hem Overcoat,26.0,0,1,4,4,44,0
19,2,31,93,1,38,24,3,6,2,2,8,1,0,3,6,2,1,4,SHEIN Cropped Pullover & High-Rise Joggers Teddy Set,16.0,1,1,4,4,1004,1
20,2,12,93,1,38,24,3,6,2,2,8,1,0,3,6,2,1,2,SHEIN Drop Shoulder Teddy Crop Pullover & Joggers Set,17.0,1,1,4,4,1004,1
20,2,16,93,1,38,24,3,6,2,2,21,1,0,3,6,2,1,4,SHEIN Drop Shoulder Teddy Crop Pullover & Joggers Set,17.0,1,1,4,4,1004,1
4,2,51,93,1,52,26,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Solid Cropped Tank Top,4.0,1,1,4,4,1029,1
4,9,53,93,1,52,26,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Solid Crop Tank Top,4.0,1,1,4,4,1029,1
4,2,21,93,1,52,26,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Solid Crop Tank Top,4.0,1,1,4,4,1029,1
4,2,11,93,1,52,26,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Solid Crop Tank Top,4.0,1,1,4,4,1029,1
4,2,0,93,1,52,26,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Solid Crop Tank Top,4.0,1,1,4,4,978,1
4,2,5,93,1,52,26,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Solid Crop Tank Top,4.0,1,1,4,4,1029,1
27,2,32,20,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,Fringed Two-Tone High Waisted Jeans,23.0,1,1,4,4,578,0
27,2,32,20,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,Two Tone Fringe Raw Hem Straight Leg Jeans,23.0,1,1,4,4,577,1
16,2,32,20,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,Fringed Two-Tone High Waisted Jeans,13.49,1,1,4,4,578,0
4,2,5,93,1,38,39,0,13,1,8,18,3,0,5,6,2,1,4,SHEIN Buttoned Front Crop Top,3.99,1,1,4,4,9883,1
4,2,38,93,1,38,39,0,13,1,8,18,3,0,5,6,2,1,4,SHEIN Button Front Crop Top,3.99,1,1,4,4,9883,1
4,2,52,93,1,38,39,0,13,1,8,18,3,0,5,6,2,1,4,SHEIN Buttoned Front Crop Top,3.99,1,1,4,4,9883,1
4,2,39,93,1,38,39,5,13,1,8,18,3,0,5,6,2,1,4,SHEIN Button Front Crop Top,3.99,1,1,4,4,9883,1
4,2,2,93,1,38,39,0,13,1,8,18,3,0,5,6,2,1,4,SHEIN Buttoned Front Crop Top,3.99,1,1,4,4,9883,1
4,2,10,93,1,38,39,0,13,1,8,18,3,0,5,6,2,1,4,SHEIN Buttoned Front Crop Top,3.99,1,1,4,4,9883,1
25,2,5,1,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waisted Butterfly Print Mom Jeans,21.0,1,1,4,4,1094,1
25,2,51,1,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waisted Butterfly Straight Leg Jeans Without Belt,21.0,1,0,4,4,1070,1
17,2,0,93,5,38,24,3,13,2,4,18,3,0,3,5,2,1,4,Drawstring Waist Slant Pocket Pants,14.0,1,1,4,4,2055,1
18,2,5,93,5,38,24,3,13,2,0,18,3,0,3,2,2,1,4,Drawstring High-Rise Joggers,15.0,1,1,4,4,2055,1
14,2,16,93,5,38,24,3,13,2,0,18,3,0,3,5,2,1,4,Drawstring Waist Pocket Side Pants,12.0,1,1,4,4,2055,1
17,2,4,93,5,38,24,3,13,2,0,18,3,0,3,5,2,1,4,Drawstring Waist Pocket Side Pants,14.0,1,1,4,4,2055,1
17,2,21,93,5,38,24,3,13,2,0,18,3,0,3,5,2,1,4,Drawstring Waist Pocket Side Pants,14.0,1,1,4,4,2055,1
3,2,6,115,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Zebra Striped Lettuce Trim Crop Cami Top,3.0,1,1,4,4,17,0
21,9,39,93,1,38,15,3,6,2,3,3,1,0,3,6,2,1,4,SHEIN Drop Shoulder Hoodie & Sweatpants Set,18.0,1,1,4,4,193,0
25,9,23,93,1,38,15,3,6,2,4,3,1,0,3,6,2,1,4,SHEIN Drop Shoulder Hoodie & Sweatpants Set,21.0,1,1,4,4,193,0
24,9,42,93,1,38,15,3,6,2,3,3,1,0,3,6,2,1,4,SHEIN Drop Shoulder Hoodie & Sweatpants Set,20.0,1,1,4,4,193,0
15,9,22,93,1,38,15,3,6,2,4,3,1,0,3,6,2,1,4,SHEIN Drop Shoulder Hoodie & Sweatpants Set,12.49,1,1,4,4,193,0
24,9,18,93,1,38,15,3,6,2,3,3,1,0,3,6,2,1,4,SHEIN Drop Shoulder Hoodie & Sweatpants Set,20.0,1,1,4,4,193,0
17,5,10,93,9,57,39,3,13,2,6,18,1,0,3,6,2,1,4,Guipure Lace Panel Ruffle Trim Blouse,14.0,1,1,4,4,42,0
17,5,5,93,9,57,39,3,13,2,6,18,1,0,3,6,2,1,4,Guipure Lace Panel Ruffle Trim Blouse,14.0,1,1,4,4,42,0
17,5,42,93,9,57,39,3,2,2,6,18,1,0,3,6,2,1,4,Guipure Lace Panel Ruffle Trim Blouse,14.0,1,1,4,4,40,0
17,5,34,93,9,57,39,3,13,2,6,18,1,0,3,6,2,1,4,Guipure Lace Panel Ruffle Trim Blouse,14.0,1,1,4,4,42,0
6,5,32,68,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Lace Trim Lettuce Edge Leopard Cami Top,5.0,1,1,4,4,7,0
4,2,5,1,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Chinese Dragon Print Cami Top,4.0,1,1,4,4,10,0
3,2,5,1,1,52,18,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Dragon Print Lettuce Trim Crop Tank Top,3.0,1,1,4,4,120,0
4,2,5,93,1,38,39,0,13,2,8,3,3,0,5,6,2,1,4,SHEIN Surplice Neck Crop Tee,3.99,1,1,4,4,4,0
4,2,36,93,1,38,39,0,13,2,8,3,3,0,5,6,2,1,4,SHEIN Surplice Neck Crop Tee,3.99,1,1,4,4,4,0
6,2,5,93,9,38,14,3,13,2,4,3,3,0,3,6,2,1,4,SHEIN High Neck Rib-knit Tee,4.99,1,1,4,4,694,1
6,2,21,93,9,38,14,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN High Neck Form Fitted Marled Tee,4.99,1,1,4,4,742,0
4,2,22,93,9,38,14,3,13,2,4,3,3,0,5,6,2,1,4,SHEIN High Neck Rib-knit Tee,3.49,1,1,4,4,742,0
4,2,53,110,1,38,24,5,13,2,8,18,3,0,5,6,2,1,4,SHEIN Tie Dye Panel Seam Front Crop Tee,3.99,1,1,4,4,42,0
4,2,32,110,1,38,24,5,13,2,8,18,3,0,5,6,2,1,4,SHEIN Tie Dye Panel Seam Front Crop Tee,3.99,1,1,4,4,42,0
4,8,12,93,1,38,21,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN One Shoulder Seam Front Crop Tee,3.99,1,1,4,4,82,0
3,8,41,93,1,38,21,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN One Shoulder Seam Front Crop Tee,2.49,1,1,4,4,82,0
4,2,49,93,1,38,21,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN One Shoulder Seam Front Crop Tee,3.99,1,1,4,4,82,0
4,8,5,93,1,38,21,3,13,2,6,3,3,0,5,6,2,1,4,SHEIN One Shoulder Seam Front Crop Tee,3.99,1,1,4,4,82,0
12,2,53,93,10,56,24,3,13,2,4,18,3,0,3,6,4,1,4,SHEIN Solid Tee Dress Without Belt,10.0,1,0,7,4,167,0
13,2,16,93,10,56,24,3,13,2,4,18,3,0,3,6,4,1,4,SHEIN Rib-knit Dress Without Belt,11.0,1,1,7,4,167,0
12,2,5,93,10,56,24,3,13,2,4,18,3,0,3,6,4,1,4,SHEIN Rib-knit Dress Without Belt,10.0,1,0,7,4,169,0
12,2,10,93,10,56,24,3,13,2,4,18,3,0,3,6,4,1,4,SHEIN Rib-knit Dress Without Belt,10.0,1,0,7,4,167,0
6,2,48,93,10,56,24,3,13,2,4,18,3,0,3,6,4,1,4,SHEIN Rib-knit Dress Without Belt,5.49,1,1,7,4,167,0
25,9,5,93,1,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,1,1,4,4,158,0
25,9,23,93,1,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,1,1,4,4,158,0
25,9,51,93,1,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,1,1,4,4,158,0
25,9,16,93,1,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,1,1,4,4,158,0
25,9,22,93,1,38,15,3,6,2,4,18,3,0,3,6,2,1,4,Super Crop Drawstring Hoodie With Tank & Joggers Set,21.0,1,1,4,4,158,0
15,5,5,93,9,57,32,3,12,2,6,18,1,0,3,6,2,1,4,Guipure Lace Panel Keyhole Back Blouse,13.0,1,1,4,4,7,0
15,5,34,93,9,57,32,3,12,2,6,18,1,0,3,6,2,1,4,Guipure Lace Panel Keyhole Back Blouse,13.0,1,1,4,4,7,0
29,2,48,93,9,29,15,3,13,2,9,18,1,0,3,6,2,1,4,Zip Up Hooded Puffer Jacket,24.0,3,1,4,4,60,0
29,2,5,93,9,29,15,3,13,2,9,18,1,0,3,6,2,1,4,Zip Up Hooded Puffer Jacket,24.0,3,1,4,4,60,0
30,2,0,93,9,29,15,3,13,2,9,18,1,0,3,6,2,1,4,Zip Up Hooded Puffer Jacket,25.0,3,1,4,4,60,0
10,8,5,93,1,56,36,3,13,2,4,18,3,0,4,6,4,1,4,Half Zipper Slim Fit Bodysuit,9.0,1,1,4,4,8,0
24,2,51,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High Waist Straight Leg Jeans,20.0,1,1,4,4,123,0
24,2,5,93,5,47,24,3,13,2,4,5,1,0,3,1,2,1,4,High Waist Straight Leg Jeans,20.0,1,1,4,4,123,0
24,2,5,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High-Waisted Ripped Mom Jeans,20.0,1,1,4,4,343,0
24,2,29,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,High-Waisted Ripped Mom Jeans,20.0,1,1,4,4,343,0
24,2,24,93,5,47,24,3,13,2,4,5,1,0,3,6,2,1,4,Ripped Raw Hem Straight Leg Jeans,20.0,1,1,4,4,343,0
4,2,32,68,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Ruched Bust Seam Front Leopard Cami Top,4.0,1,1,4,4,113,0
21,2,21,93,5,68,15,3,6,2,4,3,3,0,1,6,2,1,4,Drop Shoulder Zip Up Hoodie,17.99,1,1,4,4,425,1
21,2,46,93,5,68,15,3,6,2,4,3,3,0,1,6,2,1,4,Drop Shoulder Zip Up Hoodie,17.99,1,1,4,4,425,1
21,2,5,93,5,68,15,3,6,2,4,3,3,0,1,6,2,1,4,Drop Shoulder Zip Up Hoodie,17.99,1,1,4,4,422,1
21,2,0,93,5,68,15,3,6,2,4,3,3,0,1,6,2,1,4,Drop Shoulder Zip Up Hoodie,17.99,1,1,4,4,425,1
24,2,29,93,5,63,24,3,13,2,4,5,1,0,0,6,2,1,4,High Waist Ripped Wide Leg Jeans,20.0,1,1,4,4,19,0
4,2,32,68,1,10,28,3,13,2,8,18,3,0,5,6,2,1,4,SHEIN Contrast Stitch Detail Leopard Bustier Cami Top,4.0,1,1,0,4,12,0
9,2,19,93,1,56,24,3,13,2,4,16,3,0,4,6,4,1,4,SHEIN Solid Form Fitted Bodysuit,8.0,1,1,4,4,109,0
9,3,31,93,1,56,24,3,13,2,4,16,3,0,4,6,4,1,4,SHEIN Solid Form Fitted Bodysuit,8.0,1,1,4,4,109,0
9,3,5,93,1,56,24,3,13,2,4,16,3,0,4,6,4,1,4,SHEIN Solid Form Fitted Bodysuit,8.0,1,1,4,4,109,0
9,3,10,93,1,56,24,3,13,2,4,16,3,0,4,6,4,1,4,SHEIN Solid Form Fitted Bodysuit,8.0,1,1,4,4,109,0
9,0,12,93,1,56,24,3,13,2,4,16,3,0,4,6,4,1,4,SHEIN Solid Form Fitted Bodysuit,8.0,1,1,4,4,109,0
6,2,22,93,1,38,39,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN V Neck Solid Fitted Crop Tee,4.99,1,1,4,4,2447,1
6,2,31,93,1,38,39,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN V Neck Solid Fitted Crop Tee,4.99,1,1,4,4,2447,1
6,2,9,93,1,38,39,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN V Neck Solid Fitted Crop Tee,4.99,1,1,4,4,2447,1
6,2,5,93,1,38,39,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN V Neck Solid Fitted Crop Tee,4.99,1,1,4,4,2447,1
6,2,23,93,1,38,39,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN V Neck Solid Fitted Crop Tee,4.99,1,1,4,4,4892,0
6,2,10,93,1,38,39,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN V Neck Solid Fitted Crop Tee,4.99,1,1,4,4,2447,1
8,7,32,109,8,36,24,3,13,2,8,3,1,0,3,6,2,1,4,SHEIN Zipper Side Tartan Pleated Skirt,7.0,1,1,4,4,63,0
14,7,6,109,8,36,24,3,13,2,8,3,1,0,3,6,2,1,4,SHEIN Zipper Side Tartan Pleated Skirt,12.0,1,1,4,4,63,0
8,7,32,109,8,36,24,3,13,2,8,3,1,0,3,6,2,1,4,SHEIN Zipper Side Tartan Pleated Skirt,6.99,1,1,4,4,63,0
13,7,9,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,840,1
13,7,32,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,840,1
13,7,5,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,840,1
13,7,22,109,8,36,24,3,13,2,7,18,1,0,3,6,2,1,4,Zip Side Tartan Pleated Skirt,11.0,1,1,4,4,840,1
6,2,32,20,1,38,24,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Two Tone Seam Front Crop Tee,4.99,1,1,4,4,184,0
6,2,32,20,1,38,24,3,13,2,6,18,3,0,5,6,2,1,4,SHEIN Two Tone Seam Front Crop Tee,4.99,1,1,4,4,184,0
6,2,32,20,1,38,24,3,13,2,4,18,3,0,5,6,2,1,4,SHEIN Two Tone Seam Front Crop Tee,4.99,1,1,4,4,184,0
7,2,5,93,9,38,24,3,6,2,9,21,1,0,3,6,2,1,4,SHEIN Drop Shoulder Solid Teddy Pullover,5.99,1,1,4,4,166,0
10,2,31,93,9,38,24,3,6,2,9,21,3,0,3,6,2,1,4,SHEIN Drop Shoulder Solid Teddy Pullover,8.99,1,1,4,4,166,0
4,2,27,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Crop Cami Top,4.0,1,1,4,4,527,0
4,2,5,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Crop Cami Top,4.0,1,1,4,4,527,0
4,2,51,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Crop Cami Top,4.0,1,1,4,4,527,0
4,2,9,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Crop Cami Top,4.0,1,1,4,4,527,0
4,2,23,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Crop Cami Top,4.0,1,1,4,4,527,0
4,2,18,93,1,10,28,3,13,2,8,3,3,0,5,6,2,1,4,SHEIN Rib-knit Solid Crop Cami Top,4.0,1,1,4,4,527,0
10,5,6,67,1,38,36,3,2,2,4,18,3,0,5,6,2,1,4,SHEIN Sweetheart Neck Houndstooth Top,9.0,1,1,4,4,13,0
12,2,15,69,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Drop Shoulder Chinese & Japanese Letter Embroidery Thermal Pullover,10.0,1,1,4,4,35,0
9,2,40,69,9,38,24,3,6,2,3,18,3,0,3,6,2,1,4,Drop Shoulder Chinese & Japanese Letter Embroidery Thermal Pullover,7.49,1,1,4,4,35,0
9,2,5,69,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Drop Shoulder Chinese & Japanese Letter Embroidery Thermal Pullover,7.49,1,1,4,4,35,0
10,2,34,69,9,38,24,3,6,2,4,18,3,0,3,6,2,1,4,Drop Shoulder Chinese & Japanese Letter Embroidery Thermal Pullover,8.99,1,1,4,4,35,0
