,SKU,Item Name,Price,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Placket,Hem Shaped,Top Type,Belt,Arabian Clothing,Care Instructions
1078,swvest07200529070,SHEIN Knot Shoulder Binding Detail Ruched Buster Cami Top,11.0,2859,12,3,19,5,52,13,123,39,2655,865,13,Glamorous,Teal Blue,Plain,Crop,Cami,Spaghetti Strap,,,,"Knot, Asymmetrical, Zipper, Contrast Binding, Ruched Bust",Summer,100% Polyester,Satin,Non-Stretch,No,Slim Fit,,,,,,,,,Asymmetrical,,,,
1079,swvest07201008907,SHEIN Tie Shoulder Ruched Bust Satin Cami Top,10.0,2859,12,3,19,5,52,13,123,39,2655,865,12,Glamorous,Violet Purple,Plain,Crop,Cami,Spaghetti Strap,,,,"Knot, Asymmetrical, Zipper, Ruched Bust",Summer,100% Polyester,Satin,Non-Stretch,No,Slim Fit,,,,,,,,,Asymmetrical,,,,
1080,swtee07201226066,SHEIN Ditsy Floral Plunging Neck Tee,3.99,1766,8,1,12,2,36,12,93,26,1617,462,4,Sexy,Multicolor,Ditsy Floral,Crop,,Deep V Neck,Short Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1081,swtee07200611518,SHEIN Surplice Neck Floral Print Crop Top,3.99,1766,8,1,12,2,36,12,93,26,1617,462,4,Casual,White,"Floral, All Over Print",Crop,,Deep V Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"6% Spandex, 94% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1082,swouter01201016648,Solid Lapel Neck Double Breasted Teddy Coat,22.0,10000,0,0,0,0,0,0,0,0,9999,3124,26,Casual,Black,Plain,Short,Teddy,Lapel,Long Sleeve,Drop Shoulder,,Double Button,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,Yes,,,,Double Breasted,,,,,
1083,swouter01200813669,Solid Lapel Neck Double Breasted Teddy Coat,22.0,10000,0,0,0,0,0,0,0,0,9999,3124,26,Casual,Beige,Plain,Short,Teddy,Lapel,Long Sleeve,Drop Shoulder,,Double Button,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,Yes,,,,Double Breasted,,,,,
1084,swouter01200914516,Solid Lapel Neck Double Breasted Teddy Coat,22.0,10000,0,0,0,0,0,0,0,0,9999,3124,26,Casual,Brown,Plain,Short,Teddy,Lapel,Long Sleeve,Drop Shoulder,,Double Button,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,Yes,,,,Double Breasted,,,,,
1085,swouter01200914800,Solid Lapel Neck Double Breasted Teddy Coat,22.0,10000,0,0,0,0,0,0,0,0,9999,3124,26,Casual,Light Grey,Plain,Short,Teddy,Lapel,Long Sleeve,Drop Shoulder,,Double Button,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,Yes,,,,Double Breasted,,,,,
1086,swouter01200917809,Solid Lapel Neck Double Breasted Teddy Coat,22.0,10000,0,0,0,0,0,0,0,0,9999,3124,26,Casual,Khaki,Plain,Short,Teddy,Lapel,Long Sleeve,Drop Shoulder,,Double Button,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,Yes,,,,Double Breasted,,,,,
1087,swouter01200917836,Solid Lapel Neck Double Breasted Teddy Coat,22.0,10000,0,0,0,0,0,0,0,0,9999,3124,26,Casual,Burgundy,Plain,Short,Teddy,Lapel,Long Sleeve,Drop Shoulder,,Double Button,Winter,100% Polyester,Shearling,Slight Stretch,No,Regular Fit,,,,Yes,,,,Double Breasted,,,,,
1088,swvest07200826834,SHEIN BASICS Mock Neck Crop Tank Top,5.0,10000,0,0,0,0,0,0,0,0,9999,4539,6,Casual,Black,Plain,Crop,Tank,Stand Collar,,,,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1089,swtee07200817340,SHEIN BASICS Mock Neck Solid Tank Crop Top,5.0,10000,0,0,0,0,0,0,0,0,9999,4539,6,Casual,Camel,Plain,Crop,Tank,Stand Collar,,,,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1090,swvest07200826390,SHEIN BASICS Solid Crop Halter Top,5.0,10000,0,0,0,0,0,0,0,0,9999,4539,6,Elegant,White,Plain,Crop,Tank,Stand Collar,,,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1091,swvest07200826292,SHEIN BASICS Solid Crop Tank Top,5.0,10000,0,0,0,0,0,0,0,0,9999,4539,6,Casual,Grey,Plain,Crop,Tank,Stand Collar,,,,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1092,swvest07200826812,SHEIN BASICS Solid Form Fitted Crop Tank Top,5.0,10000,0,0,0,0,9999,0,0,0,9999,4539,6,Casual,Coral Pink,Plain,Crop,Tank,Stand Collar,,,,,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1093,swvest07200826961,SHEIN BASICS Solid Crop Halter Top,5.0,10000,0,0,0,0,0,0,0,0,9999,4539,6,Casual,Dark Grey,Plain,Crop,Halter,Stand Collar,,,,,Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1094,swblouse23201031739,Notched Leopard Ruffle Trim Blouse,8.0,0,0,0,0,0,0,0,0,0,0,0,9,Elegant,Multicolor,Leopard,Regular,Top,Notched,Cap Sleeve,Butterfly Sleeve,Pullovers,"Ruffle, Frill",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1095,swvest07201212846,SHEIN Crocodile Embossed Crop Cami Top,3.0,67,1,0,0,0,0,0,0,0,68,1,3,Casual,Black,Plain,Crop,Cami,Spaghetti Strap,,,,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1096,swvest07201231416,SHEIN Crocodile Embossed Crop Cami Top,3.0,67,1,0,0,0,0,0,0,0,68,1,3,Glamorous,Silver,Plain,Crop,Cami,Spaghetti Strap,,,,,All,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1097,swpants42201007520,SBetro High Waist Straight Leg Pants,17.0,3594,58,16,46,8,159,30,321,62,3017,708,20,Elegant,Brown,Plain,Long,Straight Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
1098,swpants42200727066,SBetro High Waist Straight Leg Pants,17.0,3594,58,16,46,8,159,30,321,62,3017,708,20,Elegant,Maroon,Plain,Long,Straight Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
1099,swpants42200727724,SBetro High Waist Straight Leg Pants,17.0,3594,58,16,46,8,159,30,321,62,3017,708,20,Elegant,Black,Plain,Long,Straight Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
1100,swpants42200727687,SBetro High Waist Straight Leg Pants,17.0,3594,58,16,46,8,159,30,321,62,3017,708,20,Elegant,Lilac Purple,Plain,Long,Straight Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
1101,swpants42200901272,SBetro High Waist Straight Leg Pants,17.0,3594,58,16,46,8,159,30,321,62,3017,708,20,Elegant,Camel,Plain,Long,Straight Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
1102,swpants42200901948,SBetro High Waist Straight Leg Pants,17.0,3594,58,16,46,8,159,30,321,62,3017,708,20,Elegant,Red,Plain,Long,Straight Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,,,,,,
1103,swtop44200924655,Contrast Dobby Mesh Sleeve Shirred Frill Top,10.0,3450,2,1,12,2,31,10,91,29,3316,1125,12,Sexy,Black,Polka Dot,Crop,,Square Neck,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Mesh, Frill, Shirred",Spring/Summer,100% Polyester,Polyester,Slight Stretch,Yes,Slim Fit,,,,,,,,,,,,,
1104,swtop44201030095,Contrast Dobby Mesh Sleeve Shirred Frill Top,10.0,3450,2,1,12,2,31,10,91,29,3316,1125,12,Sexy,Maroon,Polka Dot,Crop,,Square Neck,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Mesh, Frill, Shirred",Spring/Summer,100% Polyester,Polyester,Slight Stretch,"No, Yes",Slim Fit,,,,,,,,,,,,,
1105,swtop44201030155,Contrast Dobby Mesh Sleeve Shirred Frill Top,10.0,3450,2,1,12,2,31,10,91,29,3316,1125,12,Sexy,Navy Blue,Polka Dot,Crop,,Square Neck,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Mesh, Frill, Shirred",Spring/Summer,100% Polyester,Polyester,Slight Stretch,Yes,Slim Fit,,,,,,,,,,,,,
1106,swtop44201105420,Contrast Dobby Mesh Sleeve Shirred Frill Top,10.0,3450,2,1,12,2,31,10,91,29,3316,1125,12,Sexy,White,Polka Dot,Crop,,Square Neck,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Mesh, Frill, Shirred",Spring/Summer,100% Polyester,Polyester,Slight Stretch,"No, Yes",Slim Fit,,,,,,,,,,,,,
1107,swtop44201218151,Contrast Dobby Mesh Sleeve Shirred Frill Top,10.0,3450,2,1,12,2,31,10,0,0,3316,1125,12,Glamorous,Mint Green,Polka Dot,Crop,,Square Neck,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Mesh, Frill, Shirred",All,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1108,swtop44201218116,Contrast Dobby Mesh Sleeve Shirred Frill Top,10.0,3450,2,1,12,2,31,10,91,29,3316,1125,12,Glamorous,Apricot,Polka Dot,Crop,,Square Neck,Long Sleeve,Puff Sleeve,Pullovers,"Contrast Mesh, Frill, Shirred",All,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1109,swsweatsh04201205082,Drop Shoulder Letter Graphic Pullover,8.99,107,0,0,0,0,1,0,10,2,96,11,10,Casual,Green,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1110,swsweatsh04201027459,Drop Shoulder Letter Graphic Pullover,8.99,107,0,0,0,0,1,0,10,2,96,11,10,Casual,Army Green,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,Embroidery,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1111,swsweatsh04201205448,Drop Shoulder Letter Graphic Pullover,8.99,107,0,0,0,0,1,0,10,2,96,11,10,Casual,Black,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1112,swsweatsh04201205976,Drop Shoulder Letter Graphic Pullover,12.99,107,0,0,0,0,1,0,10,2,96,11,15,Casual,Navy Blue,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1113,swsweatsh04201205850,Drop Shoulder Letter Graphic Pullover,8.99,107,0,0,0,0,1,0,10,2,96,11,10,Casual,Apricot,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1114,swsweatsh04201205147,Drop Shoulder Letter Graphic Pullover,8.99,107,0,0,0,0,1,0,10,2,96,11,10,Casual,"Pastel, Coral Pink",Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1115,swvest04200701448,Bow Front Ruched Bust Cami Top,9.0,1541,1541,392,19,2,74,16,131,38,1304,332,10,Casual,Lime Green,Plain,Crop,Cami,Spaghetti Strap,,,,"Bow Front, Ruched Bust",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1116,swtee07200810827,SHEIN Ribbed Crisscross Surplice Crop Top,5.99,8023,47,11,68,20,224,71,369,154,7315,3028,7,Casual,Green,Plain,Crop,,V neck,Short Sleeve,Raglan Sleeve,Pullovers,"Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,Asymmetrical,,,,
1117,swtee07200511534,SHEIN Cross Wrap Solid Crop Top,5.99,8023,47,11,68,20,224,71,369,154,7315,3028,7,Casual,White,Plain,Crop,,V neck,Short Sleeve,Raglan Sleeve,Pullovers,"Criss Cross, Lettuce Trim, Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,Asymmetrical,,,,
1118,swtee07200810128,SHEIN Double V Neck Cross Wrap Rib-knit Top,5.99,8023,47,11,68,20,0,0,369,154,7315,3028,7,Casual,Black,Plain,Crop,,V neck,Short Sleeve,Raglan Sleeve,Pullovers,"Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,Asymmetrical,,,,
1119,swtee07201214233,SHEIN Cross Wrap Solid Crop Top,5.99,8023,47,11,68,20,224,71,369,154,7315,3028,7,Casual,Maroon,Plain,Crop,,V neck,Short Sleeve,Raglan Sleeve,Pullovers,"Criss Cross, Lettuce Trim, Wrap, Rib-Knit",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1120,swtee07201214858,SHEIN Cross Wrap Solid Crop Top,5.99,8023,47,11,68,20,224,71,369,154,7315,3028,7,Casual,Khaki,Plain,Crop,,V neck,Short Sleeve,Raglan Sleeve,Pullovers,"Lettuce Trim, Wrap, Rib-Knit",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,Asymmetrical,,,,
1121,swtee07201214837,SHEIN Cross Wrap Solid Crop Top,5.99,8023,47,11,68,20,224,71,369,154,7315,3028,7,Casual,"Pastel, Baby Pink",Plain,Crop,,V neck,Short Sleeve,Raglan Sleeve,Pullovers,"Criss Cross, Lettuce Trim, Wrap, Rib-Knit",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1122,swblouse23201105980,Tie Neck Flounce Sleeve Top,5.49,2,0,0,0,0,0,0,0,0,2,0,6,Elegant,White,,Regular,Top,Tie Neck,Long Sleeve,Flounce Sleeve,Pullovers,"Ruffle, Knot",Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1123,swblouse07201216468,SHEIN Flutter Sleeve Surplice Wrap Tie Back Ditsy Floral Top,5.0,9,0,0,0,0,0,0,1,0,9,0,6,Boho,Cadet Blue,Ditsy Floral,Crop,Shirt,V neck,Short Sleeve,Butterfly Sleeve,Placket,"Ruffle, Tie Back, Wrap",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1124,swtop04201125398,Floral & Geo Pattern Sweater Vest Without Blouse,12.0,50,0,0,0,0,1,1,4,0,45,4,14,Casual,Navy Blue,Floral,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"22% Nylon, 28% Polyester, 50% Viscose",Viscose,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1125,swtop04201228132,Floral & Geo Pattern Sweater Vest,12.0,50,0,0,0,0,1,1,4,0,45,4,14,Casual,Black,"Floral, Geometric",Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"22% Nylon, 28% Polyester, 50% Viscose",Viscose,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1126,swtop04201228099,Floral & Geo Pattern Sweater Vest Without Blouse,12.0,50,0,0,0,0,1,1,4,0,45,4,14,Casual,Grey,"Floral, Geometric",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"22% Nylon, 28% Polyester, 50% Viscose",Viscose,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1127,swtop04201228313,Floral & Geo Pattern Sweater Vest,12.0,50,0,0,0,0,1,1,4,0,45,4,14,Casual,Multicolor,"Floral, Geometric",Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"22% Nylon, 28% Polyester, 50% Viscose",Viscose,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1128,swtop04201228934,Floral & Geo Pattern Sweater Vest,12.0,50,0,0,0,0,50,5,4,0,45,4,14,Casual,Hot Pink,Floral,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"22% Nylon, 28% Polyester, 50% Viscose",Viscose,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1129,swblouse02201209555,Lapel Collar Puff Sleeve Fuzzy Blouse,16.0,71,0,0,1,0,1,0,2,0,67,6,19,Elegant,Beige,Plain,Regular,Shirt,Lapel,Long Sleeve,Puff Sleeve,Placket,Button Front,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1130,swblouse02201228139,Lapel Collar Puff Sleeve Fuzzy Blouse,16.0,71,0,0,1,0,1,0,2,0,67,6,19,Elegant,Black,Plain,Regular,Shirt,Lapel,Long Sleeve,Puff Sleeve,Placket,Button Front,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1131,swblouse02201228098,Lapel Collar Puff Sleeve Fuzzy Blouse,16.0,71,0,0,1,0,1,0,2,0,67,6,19,Elegant,Dusty Pink,Plain,Regular,Shirt,Lapel,Long Sleeve,Puff Sleeve,Placket,Button Front,Spring,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1132,swblazer23201019613,Leopard Lined Single Button Longline Blazer,20.0,114,1,0,2,0,6,2,6,2,99,9,24,Casual,Black,Leopard,Long,Regular,Lapel,Three Quarter Length Sleeve,Regular Sleeve,,"Button, Pocket",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,Yes,,,,Single Button,,,,,
1133,swbodysui23201210605,Letter Graphic Bodysuit,9.0,19,0,0,0,0,0,0,0,0,19,3,10,Casual,Grey,Letter,,Tee,Round Neck,Short Sleeve,Regular Sleeve,,,Summer,"65% Cotton, 35% Polyester",Cotton,Slight Stretch,No,Skinny,,Natural,,,,,,,,,,,
1134,swsweatsh23201029098,Colorblock O-ring Zip Half Sweatshirt,7.99,479,1,0,1,0,8,1,25,4,446,119,9,Casual,Multicolor,Colorblock,Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Ring, Zipper",Spring/Fall,"12% Cotton, 88% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1135,swsweatsh23200909817,Colorblock O-ring Zip Half Sweatshirt,17.99,479,1,0,1,0,8,1,25,4,446,119,21,Casual,Multicolor,Colorblock,Regular,Half Placket,Collar,Long Sleeve,Regular Sleeve,,"Ring, Zipper",Spring/Fall,"12% Cotton, 88% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1136,swsweatsh23201029132,Colorblock O-ring Zip Half Sweatshirt,9.49,479,1,0,1,0,8,1,25,4,446,119,11,Casual,Multicolor,"Plaid, Colorblock",Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Ring, Zipper",Spring/Fall,"12% Cotton, 88% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1137,swsweatsh23201029404,Colorblock O-ring Zip Half Sweatshirt,17.99,479,1,0,1,0,8,1,25,4,446,119,21,Casual,Multicolor,"Colorblock, Leopard",Regular,Half Placket,Collar,Long Sleeve,Drop Shoulder,,"Ring, Zipper",Spring/Fall,"12% Cotton, 88% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1138,swvest07201110929,SHEIN Zebra Print Cami Crop Top,1.99,42,0,0,0,0,0,0,0,0,42,6,2,Casual,Multicolor,Zebra Stripe,Crop,Cami,Spaghetti Strap,,,,,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,,,,,,
1139,swtee23201028315,Cartoon Avocado Print Tee,5.99,521,0,0,3,0,4,0,12,0,502,117,7,Casual,Army Green,Cartoon,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1140,swtee23201210551,Cartoon Avocado Print Tee,5.99,521,0,0,3,0,4,0,12,0,502,117,7,Casual,White,Cartoon,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1141,swtee23201210868,Cartoon Avocado Print Tee,5.99,521,0,0,3,0,4,0,12,0,502,117,7,Casual,Grey,Cartoon,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1142,swtee23201210874,Cartoon Avocado Print Tee,5.99,521,0,0,0,0,4,0,12,0,502,117,7,Casual,Black,Cartoon,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1143,swtee23201210544,Cartoon Avocado Print Tee,5.99,521,0,0,3,0,4,0,12,0,502,117,7,Casual,Yellow,Cartoon,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1144,swtop04201120736,V Neck Cable Knit Sweater Vest,11.0,1168,0,0,3,1,23,1,58,10,1086,250,13,Casual,Black,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1145,swtop04201020832,V Neck Cable Knit Sweater Vest,11.0,1168,0,0,3,1,23,1,58,10,1086,250,13,Casual,Grey,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1146,swtop04201120561,V Neck Cable Knit Sweater Vest,11.0,1168,0,0,3,1,23,1,58,10,1086,250,13,Casual,Burgundy,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1147,swtop04201120943,V Neck Cable Knit Sweater Vest,11.0,1168,0,0,3,1,23,1,58,10,1086,250,13,Casual,Beige,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1148,swtop04201120733,V Neck Cable Knit Sweater Vest,11.0,1168,0,0,3,1,23,1,58,10,1086,250,13,Casual,Baby Pink,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1149,swtop04201120972,V Neck Cable Knit Sweater Vest,11.0,1168,0,0,3,1,23,1,58,10,1086,250,13,Casual,Camel,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,High Stretch,No,Regular Fit,,,,,,,,,,,,,
1150,swouter23201031742,Button Front Patch Pocket Colorblock Cardigan,9.49,6,0,0,0,0,0,0,0,0,6,0,11,Casual,Multicolor,Colorblock,Short,Coat,,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1151,swtee07201024511,SHEIN Crisscross Tie Open Back Fitted Tee,7.99,48,0,0,0,0,1,0,1,1,48,12,9,Casual,Black,Plain,Crop,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,"Backless, Criss Cross, Tie Back",Spring/Summer,"92% Rayon, 8% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,,,,,,
1152,swtee03201109005,Slogan And Graphic Print Tee,7.99,280,0,0,0,0,2,0,4,2,274,37,9,Casual,Black,"Graphic, Slogan",Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 35% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1153,swtee03201210350,Slogan And Graphic Print Tee,7.99,280,0,0,0,0,2,0,4,2,274,37,9,Casual,Burgundy,"Graphic, Slogan",Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"5% Spandex, 35% Cotton, 60% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,,,,,,
1154,swblouse23201023739,Drawstring Waist Lantern Sleeve Babydoll Blouse,13.0,1048,9,0,17,3,38,5,72,15,914,150,15,Casual,Red,Plain,Regular,Peplum,V neck,Long Sleeve,Bishop Sleeve,,"Button, Drawstring",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1155,swblouse23201116046,Drawstring Waist Lantern Sleeve Babydoll Blouse,13.0,1048,9,0,17,3,38,5,72,15,914,150,15,Casual,Black,Plain,Regular,Peplum,V neck,Long Sleeve,Bishop Sleeve,Pullovers,"Ruffle Hem, Button, Drawstring",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1156,swblouse23201116083,Knot Front Lantern Sleeve Babydoll Blouse,13.0,1048,9,0,17,3,38,5,72,15,914,150,15,Casual,Burnt Orange,Plain,Regular,Peplum,V neck,Long Sleeve,Bishop Sleeve,,"Ruffle Hem, Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1157,swblouse23201116706,Knot Front Lantern Sleeve Babydoll Blouse,13.0,1048,9,0,17,3,38,5,72,15,914,150,15,Casual,Dark Green,Plain,Regular,Peplum,V neck,Long Sleeve,Bishop Sleeve,,"Ruffle Hem, Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
1158,swblouse23201116343,Knot Front Lantern Sleeve Babydoll Blouse,9.99,1048,9,0,0,0,38,5,72,15,914,150,12,Casual,Navy Blue,Plain,Regular,Peplum,V neck,Long Sleeve,Bishop Sleeve,,"Ruffle Hem, Button, Knot",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,,,,,,
