,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
553,swdress07201215640,,53,0,0,0,0,2,0,2,0,49,3,4,Casual,Black,Cartoon,Mini,Bodycon,Spaghetti Strap,Sleeveless,,,Lettuce Trim,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Allover Dinosaur Print Bodycon Dress,4.0,,,Pencil,,
554,swouter07200728196,,379,0,0,3,0,4,1,12,2,361,97,21,Casual,Lime Green,Plain,Crop,Cardigan,V neck,Long Sleeve,"Bishop Sleeve, Drop Shoulder",,Button Front,Spring,"28% Modal, 28% Nylon, 44% Viscose",Viscose,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Lantern Sleeve Pointelle Knit Cardigan,18.0,,,,,
555,swvest07200609316,,2085,9,3,15,5,0,0,0,0,1822,646,6,Boho,Lilac Purple,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,"Frill, Rib-Knit, Ruched Bust",Summer,"4% Spandex, 96% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Frill Trim Seam Front Cami Top,5.0,,,,,
556,swvest07201230573,,2085,9,3,15,5,56,22,184,62,1822,646,4,Casual,Red and White,Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,"Frill, Rib-Knit, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Frill Trim Seam Front Cami Top,4.0,,,,,
557,swvest07201230413,,2085,9,3,15,5,56,22,184,62,1822,646,4,Casual,"Pastel, Mint Green",Ditsy Floral,Crop,Cami,Spaghetti Strap,,,,"Frill, Rib-Knit, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Frill Trim Seam Front Cami Top,4.0,,,,,
558,swouter04200526583,,5175,11,4,18,6,47,3,188,44,4911,1467,15,Casual,"Pastel, Baby Blue",Plain,Crop,Cardigan,V neck,Long Sleeve,Regular Sleeve,,"Rib-Knit, Button Front",Spring,"20% Nylon, 30% Polyester, 50% Viscose",Viscose,Slight Stretch,No,Slim Fit,,,,,,,,Button Front Rib-knit Crop Cardigan,13.0,,,,,
559,swouter04200721861,,5175,11,4,18,6,47,3,188,44,4911,1467,14,Casual,White,Plain,Crop,Cardigan,Scoop Neck,Long Sleeve,Regular Sleeve,,"Rib-Knit, Button Front",Spring/Fall,"20% Nylon, 30% Polyester, 50% Viscose",Viscose,Slight Stretch,No,Slim Fit,,,,,,,,Ribbed Button-Front Cropped Cardigan,12.0,,,,,
560,swouter04200721073,,5175,11,4,18,6,47,3,188,44,4911,1467,14,Casual,Black,Plain,Crop,Cardigan,Deep V Neck,Long Sleeve,Regular Sleeve,,"Rib-Knit, Button Front",Spring,"20% Nylon, 30% Polyester, 50% Viscose",Viscose,Slight Stretch,No,Slim Fit,,,,,,,,Button Front Rib-knit Crop Cardigan,12.0,,,,,
561,swouter04200721285,,5175,11,4,18,6,47,3,188,44,4911,1467,14,Casual,Brown,Plain,Crop,Cardigan,V neck,Long Sleeve,Regular Sleeve,,"Rib-Knit, Button Front",Spring/Fall,"20% Nylon, 30% Polyester, 50% Viscose",Viscose,Slight Stretch,No,Slim Fit,,,,,,,,Button Front Rib-knit Crop Cardigan,12.0,,,,,
562,swouter04200826686,,5175,11,4,18,6,47,3,188,44,4911,1467,14,Casual,Lilac Purple,Plain,Crop,Cardigan,V neck,Long Sleeve,Regular Sleeve,,Button Front,Spring,"20% Nylon, 30% Polyester, 50% Viscose",Viscose,Slight Stretch,No,Slim Fit,,,,,,,,Button Front Rib-knit Cardigan,12.0,,,,,
563,swdress07200801065,,370,2,2,2,0,12,0,20,12,334,117,17,Boho,Blue,Ditsy Floral,Midi,Cami,Spaghetti Strap,Sleeveless,,,"Knot, Zipper, Split Thigh, Shirred",Summer,100% Rayon,Rayon,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Ditsy Floral Print Tie Shoulder High Split Hem Bustier Dress,14.0,,,Slit,,
564,swblouse07201127711,,8,0,0,0,0,0,0,1,0,7,0,9,Casual,Multicolor,Tribal,Regular,Top,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Button,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Geo Print Keyhole Back Top,8.0,,,,,
565,swdress07201123968,,20,0,0,2,0,1,0,2,0,16,2,12,Casual,White,Plaid,Short,Tunic,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Drop Shoulder Grid Dress Without Belt,10.0,,No,Straight,,
566,swtee04200609803,,2859,15,1,0,0,80,18,138,26,2605,571,15,Casual,Black,Figure,Long,,Round Neck,Half Sleeve,Drop Shoulder,Pullovers,,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Reflective Figure Graphic Oversized Tee,12.99,,,,,
567,swtee23200811350,,2859,15,1,21,5,80,18,138,26,2605,571,15,Casual,White,Cartoon,Long,,Round Neck,Three Quarter Length Sleeve,Drop Shoulder,Pullovers,,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Reflective Cartoon Graphic Drop Shoulder Tee,12.99,,,,,
