,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Hem Shaped,Placket,Belt,Top Type,Arabian Clothing
1891,swtee07200810393,,464,14,7,10,4,24,7,27,4,389,103,8,Casual,White,Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Square Neck Form Fitted Top,6.99,,,,,
1892,swtee07201012166,,464,14,7,10,4,24,7,27,4,389,103,0,Elegant,Burgundy,Plain,Regular,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Square Neck Form Fitted Top,3.99,,,,,
1893,swshorts00200313822,,2329,56,13,82,13,154,33,246,59,1791,449,17,,Blue,Plain,,Straight Leg,,,,,,,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,Roll Up Straight Leg Denim Shorts,14.0,,,,,
1894,swleg01191025886,,3728,169,29,156,32,214,37,138,25,3051,739,10,Sporty,Black,"Striped, Letter",Long,Regular,,,,,Side Stripe,All,"65% Cotton, 35% Polyester",Cotton Blends,Slight Stretch,No,,,,,,,,,Letter Graphic Side Striped Leggings,9.0,,,,,
1895,swskirt44200915131,,338,3,2,6,1,12,4,21,4,296,72,9,Elegant,Brown,Plain,Mini,Straight,,,,,Zipper,Spring/Summer/Fall,100% Polyester,PU Leather,Slight Stretch,No,,,High Waist,,,,,,Zip Back PU Leather Straight Skirt,8.0,,,,,
1896,swdress07191029973,,10000,0,0,0,0,0,0,0,0,9999,2805,19,"Glamorous, Sexy",Burgundy,Plain,Maxi,Cami,"Deep V Neck, Spaghetti Strap",Sleeveless,,,"Backless, Criss Cross, Zipper, Split Thigh",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Surplice Neck Crisscross Back Split Thigh Dress,16.0,Slit,,,,
1897,swdress07190711761,,10000,0,0,0,0,0,0,0,0,0,0,21,"Glamorous, Sexy",Black,Plain,Maxi,Cami,"Deep V Neck, Spaghetti Strap",Sleeveless,,,"Backless, Criss Cross, Split Thigh",Summer,100% Polyester,Polyester,Non-Stretch,,Regular Fit,,High Waist,,,,,,SHEIN Surplice Neck Crisscross Back Split Thigh Dress,18.0,Slit,,,,
1898,swdress07191207629,,10005,0,0,0,0,0,0,0,0,5,2810,21,"Glamorous, Sexy",Navy Blue,Plain,Maxi,Cami,Spaghetti Strap,Sleeveless,,,"Wrap, Backless, Criss Cross, Zipper",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,,,,,SHEIN Crisscross Backless Wrap Hem Maxi Dress,18.0,Wrap,,,,
1899,swdress07191210761,,10000,0,0,0,0,0,0,0,0,9999,2805,20,Sexy,"Pink, Pastel",Plain,Maxi,Cami,Halter,Sleeveless,,,"Backless, Criss Cross, Zipper, Split Thigh",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,High Waist,,Yes,,,,SHEIN Crisscross Open Back High Split Halter Dress,17.0,Slit,,,,
1900,swpants07200930150,,1279,30,3,29,5,61,7,96,20,1064,221,14,Casual,Black,Plain,Long,Skinny,,,,,"Split, Rib-Knit",Spring/Summer/Fall,"25% Spandex, 5% Viscose, 70% Polyester",Polyester,Slight Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,SHEIN Split Hem Rib-knit Fitted Pants,12.0,,,,,
1901,swpants07200824214,,1279,30,3,29,5,61,7,96,20,1064,221,13,Casual,Grey,Plain,Long,Skinny,,,,,"Split, Rib-Knit",Spring/Summer/Fall,"25% Spandex, 5% Viscose, 70% Polyester",Polyester,Slight Stretch,No,Skinny,Elastic Waist,High Waist,,,,,,SHEIN Split Hem Rib-knit Fitted Pants,11.0,,,,,
1902,swdress07201009928,,362,3,1,14,3,21,5,27,8,298,85,10,Casual,Grey,Plain,Short,Tee,Funnel Neck,Long Sleeve,Regular Sleeve,,Rib-Knit,Spring/Fall,"5% Spandex, 25% Viscose, 70% Polyester",Polyester,Slight Stretch,No,Regular Fit,,Natural,,,,,,SHEIN Rolled Neck Rib-knit Dress Without Belt,9.0,Straight,,,,
1903,swdress02201013272,,211,2,1,5,0,18,4,3,0,184,43,23,Elegant,Black,Plain,Short,Bodycon,Collar,Long Sleeve,Regular Sleeve,,"Frill, Ruffle Hem",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,Slim Fit,,High Waist,,,,,,Frill Trim Flippy Hem Bodycon Dress,19.0,Flounce,,,,
1904,swsweatsh07200827218,,4562,12,3,43,8,94,23,181,44,4232,1242,12,Casual,Light Grey,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Summer,"89% Cotton, 11% Polyester",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Crop Pullover,9.99,,,,,
1905,swsweatsh07200825457,,4562,12,3,43,8,94,23,181,44,4232,1242,12,Casual,"Pastel, Dusty Pink",Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Summer,"89% Cotton, 11% Polyester",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Crop Pullover,9.99,,,,,
1906,swsweatsh07200827159,,4562,12,3,43,8,94,23,181,44,4232,1242,12,Casual,White,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"89% Cotton, 11% Polyester",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Crop Sweatshirt,9.99,,,,,
1907,swsweatsh07200827034,,4562,12,3,43,8,94,23,181,44,4232,1242,12,Casual,"Pink, Pastel",Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring,"89% Cotton, 11% Polyester",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Crop Pullover,9.99,,,,,
1908,swsweatsh07200827301,,4562,12,3,43,8,94,23,181,44,4232,1242,12,Casual,Black,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"89% Cotton, 11% Polyester",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Crop Sweatshirt,9.99,,,,,
1909,swsweatsh07200827016,,4562,12,3,43,8,94,23,181,44,4232,1242,12,Casual,Dusty Blue,Plain,Crop,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Summer,"89% Cotton, 11% Polyester",Cotton,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Crop Pullover,9.99,,,,,
1910,swjacket07201008529,,14,0,0,0,0,0,0,0,0,14,2,20,Preppy,Multicolor,Gingham,Regular,Biker,Collar,Long Sleeve,Regular Sleeve,,"Pocket, Zipper",Fall/Winter,"95% Polyester, 5% Spandex",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Zipper Front Shearling Lined Buffalo Plaid Jacket,17.0,,Zipper,,,
1911,swtee07200824564,,938,3,0,5,1,36,14,44,7,851,301,4,Casual,Grey,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"25% Spandex, 5% Viscose, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN One Shoulder Crop Tee,3.99,,,,,
1912,swtee07200923816,,938,3,0,5,1,36,14,44,7,851,301,4,Casual,Black,Plain,Crop,,One Shoulder,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Summer,"25% Spandex, 5% Viscose, 70% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN One Shoulder Crop Tee,3.99,,,,,
1913,swsweater04201021780,,456,6,2,9,3,26,10,32,11,384,110,17,Casual,Black,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring,100% Acrylic,Acrylic,High Stretch,No,Oversized,,,,,,,,Drop Shoulder Pointelle Knit Oversized Sweater,14.0,,,,,
1914,swsweater04201021935,,456,6,2,9,3,26,10,32,11,384,110,0,Casual,White,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring,100% Acrylic,Acrylic,High Stretch,No,Oversized,,,,,,,,Drop Shoulder Pointelle Knit Oversized Sweater,6.0,,,,,
1915,swtee07200902880,,4822,6,1,17,2,63,12,197,55,4539,1383,4,Casual,Grey,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Lettuce Trim Rib-knit Tee,3.99,,,,,
1916,swtee07200718195,,4822,6,1,17,2,63,12,197,55,4539,1383,4,Casual,Black,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Wrap, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Rib-knit Solid Tee,3.99,,,,,
1917,swtee07200902556,,4822,6,1,17,2,63,12,197,55,4539,1383,4,Casual,Navy Blue,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Wrap, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Lettuce Trim Rib-knit Tee,3.99,,,,,
1918,swtee07200902757,,4822,6,1,17,2,63,12,197,55,4539,1383,4,Casual,Dusty Pink,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Wrap, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Lettuce Trim Rib-knit Tee,3.99,,,,,
1919,swtee07201015947,,4822,6,1,17,2,63,12,197,55,4539,1383,4,Casual,Mint Green,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Wrap, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Rib-knit Solid Tee,3.99,,,,,
1920,swtee07201015055,,4822,6,1,17,2,63,12,197,55,4539,1383,4,Casual,Maroon,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Wrap, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Surplice Neck Rib-knit Solid Tee,3.99,,,,,
1921,swjacket07200925818,,544,2,0,2,1,2,0,17,5,521,142,41,Casual,Black,Plain,Crop,Padded ,High Neck,Long Sleeve,Regular Sleeve,,"Pocket, Zipper",Winter,100% PU Leather,PU Leather,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN O-ring Zip Up PU Leather Puffer Jacket,34.0,,Zipper,,,
1922,swtee07200916350,,4768,8,1,15,6,56,27,112,44,4577,2155,4,Elegant,Dusty Pink,Plain,Regular,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Form Fitted Tee,3.49,,,,,
1923,swtee07200824146,,4768,8,1,15,6,56,27,112,44,4577,2155,6,Casual,Grey,Plain,Regular,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Form Fitted Tee,4.99,,,,,
1924,swtee07200916415,,4768,8,1,15,6,56,27,112,44,4577,2155,6,Casual,Mint Green,Plain,Regular,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Form Fitted Tee,4.99,,,,,
1925,swtee07200916987,,4768,8,1,15,6,56,27,112,44,4577,2155,6,Basics,White,Plain,Regular,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Form Fitted Tee,4.99,,,,,
1926,swtee07200918766,,4768,8,1,15,6,56,27,112,44,4577,2155,6,Casual,Brown,Plain,Regular,,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Rib-knit Solid Form Fitted Tee,4.99,,,,,
1927,swtwop07200907635,,3205,67,8,76,20,134,32,168,41,2760,645,15,Casual,Dark Grey,Plain,,,Round Neck,Long Sleeve,Regular Sleeve,,Knot,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Waffle Knit Top & Tie Waist Leggings Set,13.0,,,,Tee,
1928,swtwop07200814474,,3205,67,8,76,20,134,32,168,41,2760,645,15,Casual,Redwood,Plain,,,Round Neck,Long Sleeve,Regular Sleeve,,Knot,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Waffle Knit Top & Leggings Set,13.0,,,,Tee,
1929,swtwop07200907789,,3205,67,8,76,20,134,32,168,41,2760,645,15,Casual,Black,Plain,,,Round Neck,Long Sleeve,Regular Sleeve,,Tie Front,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Waffle Knit Top & Tie Waist Leggings Set,13.0,,,,Tee,
1930,swtwop07200928094,,3205,67,8,76,20,134,32,168,41,2760,645,14,Casual,Blue,Plain,,,Round Neck,Long Sleeve,Regular Sleeve,,Knot,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Leggings,SHEIN Waffle Knit Top & Tie Waist Leggings Set,12.0,,,,Tee,
1931,swtwop07200928644,,3205,67,8,76,20,134,32,168,41,2760,645,14,Casual,Maroon,Plain,,,Round Neck,Long Sleeve,Regular Sleeve,,Knot,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,Leggings,SHEIN Waffle Knit Top & Tie Waist Leggings Set,12.0,,,,Tee,
1932,swtwop07200928502,,3205,67,8,76,20,134,32,168,41,2760,645,14,Casual,Chocolate Brown,Plain,,,Round Neck,Long Sleeve,Regular Sleeve,,Knot,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Waffle Knit Top & Tie Waist Leggings Set,12.0,,,,Tee,
1933,swdress44201216341,,0,0,0,0,0,0,0,0,0,0,0,15,Elegant,Apricot,Plain,Short,Cami,Spaghetti Strap,Sleeveless,,,"Drawstring, Knot",Summer,100% Polyester,Satin,Non-Stretch,No,Regular Fit,,,,,,,,Solid Drawstring Side Satin Cami Dress,13.0,Straight,,,,
1934,swjacket07201007676,,25,0,0,1,0,0,0,0,0,24,2,18,Casual,Multicolor,Plaid,Crop,Other,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Flap Pocket Front Plaid Jacket,15.0,,Single Breasted,,,
1935,swbodysui44200817802,,336,9,2,6,1,18,3,24,6,280,67,9,Sexy,White,Plain,,Tee,Square Neck,Long Sleeve,Regular Sleeve,,,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,Yes,Skinny,,,,,,,,Square Neck Hook And Eye Front Bodysuit,8.0,,,,,
1936,swbodysui44201204661,,336,9,2,6,1,18,3,24,6,280,67,9,Sexy,Mint Green,Plain,,Tee,Square Neck,Long Sleeve,Regular Sleeve,,,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,High Stretch,Yes,Skinny,,,,,,,,Square Neck Hook And Eye Front Bodysuit,8.0,,,,,
1937,swvest23201012034,,303,9,2,5,2,12,2,18,5,261,65,9,Casual,Black,Plain,Crop,Cami,Spaghetti Strap,,,,Zipper,Fall/Winter,"10% Elastane, 90% Polyester",PU Leather,Non-Stretch,Yes,Slim Fit,,,,,No,,,PU Leather Zipper Back Cami Top Without Blouse,8.0,,,,,
1938,swouter02200825651,,2116,5,1,12,4,28,7,71,27,2001,656,31,Casual,Multicolor,Gingham,Regular,Other,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Buffalo Plaid Button Up Coat,26.0,,Single Breasted,,,
1939,swouter02200909462,,2116,5,1,12,4,28,7,71,27,2001,656,31,Casual,Multicolor,Gingham,Regular,Other,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Buffalo Plaid Button Up Coat,26.0,,Single Breasted,,,
1940,swouter02200909943,,2116,5,1,12,4,28,7,71,27,2001,656,31,Casual,Multicolor,Gingham,Regular,Other,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Buffalo Plaid Button Up Coat,26.0,,Single Breasted,,,
1941,swouter02201007851,,2116,5,1,12,4,28,7,71,27,2001,656,31,Casual,Mint Green,Gingham,Regular,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Oversized,,,,,,,,Buffalo Plaid Flap Pockets Oversized Coat,26.0,,Single Breasted,,,
1942,swouter02201007189,,2116,5,1,12,4,28,7,71,27,2001,656,31,Casual,Multicolor,Plaid,Regular,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Wool-Mix Fabric,Non-Stretch,No,Oversized,,,,,,,,Plaid Flap Pockets Oversized Coat,26.0,,Single Breasted,,,
1943,swjacket07200929388,,13,0,0,0,0,0,0,0,0,13,4,19,Casual,Multicolor,Colorblock,Regular,Padded ,Stand Collar,Long Sleeve,Regular Sleeve,,Zipper,Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Colorblock Zip Up Puffer Jacket,16.0,,Zipper,,,
1944,swtee07201231124,,0,0,0,0,0,0,0,0,0,0,0,4,Casual,White,Floral,Crop,,V neck,Cap Sleeve,Regular Sleeve,Placket,Button Front,Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Floral Single Breasted Rib-knit Tee,3.99,,,,,
1945,swskirt07200825872,,2141,7,3,8,2,48,10,73,23,2008,644,4,Elegant,Grey,Plain,Mini,Bodycon,,,,,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,,,High Waist,,,,,,SHEIN Ribbed Lettuce-Edge Mini Skirt,4.0,,,,,
1946,swskirt07201013535,,2141,2141,680,8,2,48,10,73,23,2008,644,4,Casual,Grey,Plain,Mini,Bodycon,,,,,Lettuce Trim,Fall/Winter,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,,,High Waist,,,,,,SHEIN Lettuce Hem Rib-knit Skirt,4.0,,,No,,
1947,swskirt07201013102,,2141,7,3,8,2,48,10,73,23,2008,644,4,Elegant,Black,Plain,Short,Bodycon,,,,,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,,,High Waist,,,,,,SHEIN Lettuce Hem Rib-knit Skirt,4.0,,,,,
1948,swskirt07201013085,,2141,7,3,8,2,48,10,73,23,2008,644,4,Casual,Maroon,Plain,Mini,Bodycon,,,,,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,,,High Waist,,,,,,SHEIN Lettuce Hem Rib-knit Skirt,4.0,,,,,
1949,swskirt07201202244,,2141,7,3,8,2,48,10,73,23,2008,644,4,Elegant,"Pastel, Dusty Blue",Plain,Mini,Bodycon,,,,,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,,,High Waist,,,,,,SHEIN Lettuce Hem Rib-knit Skirt,4.0,,,,,
1950,swskirt07201202558,,2141,7,3,8,2,48,10,73,23,2008,644,4,Elegant,"Pastel, Lilac Purple",Plain,Mini,Bodycon,,,,,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,,,High Waist,,,,,,SHEIN Lettuce Hem Rib-knit Skirt,4.0,,,,,
1951,swvest07200831463,,4001,20,4,36,10,105,46,243,118,3597,1685,6,Glamorous,Baby Blue,Plain,Crop,Cami,Spaghetti Strap,,,,,All,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Velvet Crop Cami Top,5.0,,,,,
1952,swvest07200729074,,4001,20,4,36,10,105,46,243,118,3597,1685,4,Glamorous,Black,Plain,Crop,Cami,Spaghetti Strap,,,,,Fall/Winter,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Velvet Crop Cami Top,4.0,,,,,
1953,swvest07200831440,,4001,20,4,36,10,105,46,243,118,3597,1685,4,Glamorous,White,Plain,Crop,Cami,Spaghetti Strap,,,,,All,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Velvet Crop Cami Top,4.0,,,,,
1954,swvest07200903322,,4001,20,4,36,10,105,46,243,118,3597,1685,3,Glamorous,Burgundy,Plain,Crop,Cami,Spaghetti Strap,,,,,Fall/Winter,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Crop Velvet Cami Top,2.99,,,,,
1955,swsweater23201031946,,215,1,1,2,0,11,1,15,4,186,22,17,Casual,Multicolor,Colorblock,Regular,Pullovers,Scoop Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Mohair,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Color Block Sweater,14.0,,,,,
1956,swsweater23201226142,,215,1,1,2,0,11,1,15,4,186,22,17,Casual,Multicolor,Colorblock,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,100% Acrylic,Mohair,Non-Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Color Block Sweater,14.0,,,,,
1957,swbodysui23200924441,,341,8,2,11,1,28,10,24,6,270,82,14,Elegant,Multicolor,Ditsy Floral,,Other,Tie Neck,Long Sleeve,Regular Sleeve,,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Tie Neck Allover Print Bodysuit,12.0,,,,,
1958,swbodysui23201104966,,341,8,2,11,1,28,10,24,6,270,82,9,Elegant,Multicolor,All Over Print,,Other,Tie Neck,Long Sleeve,Bishop Sleeve,,,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Tie Neck Allover Print Bodysuit,7.99,,,,,
1959,swdress07200922944,,931,2,0,2,1,10,1,24,10,894,308,4,Elegant,Black and White,Houndstooth,Short,Pinafore,Spaghetti Strap,Sleeveless,,,"Knot, Split",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,High Waist,,,,,,SHEIN Tie Shoulder Split Hem Houndstooth Suspender Dress,4.0,Pencil,,,,
1960,swbodysui07200922374,,301,0,0,1,0,6,0,18,2,276,60,8,Elegant,Black,Plain,,Tee,Stand Collar,Long Sleeve,Regular Sleeve,,"Contrast Lace, Sheer",Spring/Fall,100% Nylon,Nylon,Slight Stretch,Yes,Skinny,,Natural,,,,,,SHEIN Mock Neck Lace Yoke & Sleeve Bodysuit,7.0,,,,,
1961,swbodysui07201109197,,301,0,0,1,0,6,0,18,2,276,60,7,Elegant,Burgundy,Plain,,Tee,Stand Collar,Long Sleeve,Regular Sleeve,,Contrast Lace,Spring/Summer,100% Nylon,Lace,Slight Stretch,Yes,Skinny,,Natural,,,,,,SHEIN Mock Neck Lace Yoke & Sleeve Bodysuit,5.99,,,,,
1962,swsweater03200929635,,72,1,0,72,1,3,1,3,0,64,19,24,Casual,Grey,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Regular Sleeve,Pullovers,Pearls,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Pearls Detail Drop Sleeve Sweater,20.0,,,,,
1963,swblouse07200918889,,46,0,0,0,0,0,0,2,1,44,13,10,Boho,Black,Polka Dot,Regular,Top,V neck,Long Sleeve,Bishop Sleeve,Pullovers,Ruffle,Spring/Fall,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Lantern Sleeve Layered Ruffle Detail Polka Dot Top,9.0,,,,,
1964,swdress04201103050,,489,2,0,1,1,5,2,11,5,470,84,21,Elegant,Dark Green,Plain,Long,A Line,Tie Neck,Long Sleeve,Regular Sleeve,,,Fall/Winter,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Tie Neck Velvet Dress,18.0,Flared,,,,
1965,swdress04200924834,,489,2,0,1,1,5,2,11,5,470,84,20,Elegant,Burgundy,Plain,Long,A Line,Tie Neck,Long Sleeve,Bishop Sleeve,,,Fall/Winter,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Tie Neck Velvet Dress,17.0,Flared,,,,
1966,swdress04201103900,,489,2,0,1,1,5,2,11,5,470,84,20,Elegant,Dusty Blue,Plain,Long,A Line,Tie Neck,Long Sleeve,Regular Sleeve,,,Fall/Winter,"5% Spandex, 95% Polyester",Velvet,Slight Stretch,No,Regular Fit,,High Waist,,,,,,Tie Neck Velvet Dress,16.99,Flared,,,,
1967,swjacket03201102950,,425,4,0,5,0,13,4,23,7,381,76,31,Casual,Black,Plain,Crop,Biker,Lapel,Long Sleeve,Regular Sleeve,,"Belted, Zipper",Fall/Winter,100% PU Leather,PU Leather,Slight Stretch,No,Regular Fit,,,,Yes,,,,Lapel Collar Belted Zip Up PU Moto Jacket,26.0,,Zipper,Yes,,
1968,swjacket03201128065,,425,4,0,5,0,13,4,23,7,381,76,30,Casual,Coffee Brown,Plain,Crop,Biker,Lapel,Long Sleeve,Regular Sleeve,,"Belted, Button, Pocket, Zipper",Fall/Winter,100% PU Leather,PU Leather,Slight Stretch,No,Regular Fit,,,,Yes,,,,Lapel Collar Belted Zip Up PU Biker Jacket,25.0,,Zipper,Yes,,
