,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Arabian Clothing
1109,swtop04200601389,,3301,9,2,21,3,73,21,137,41,3061,1016,7,Casual,Multicolor,All Over Print,Crop,,Spaghetti Strap,Sleeveless,,Pullovers,"Backless, Criss Cross, Tie Back",Summer,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Crisscross Tie Back Space Dye Knit Top,6.0,,,,,
1110,swtop04200722270,,3301,9,2,21,3,73,21,137,41,3061,1016,7,Casual,Multicolor,,Crop,,Spaghetti Strap,Sleeveless,,Pullovers,"Backless, Lace Up",Spring,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Lace Up Backless Space Dye Knit Top,6.0,,,,,
1111,swtop04200722190,,3301,9,2,21,3,73,21,137,41,3061,1016,7,Casual,Multicolor,,Crop,,Spaghetti Strap,Sleeveless,,Pullovers,"Backless, Lace Up",Spring,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Lace Up Backless Space Dye Knit Top,6.0,,,,,
1112,swtee07200826816,,10000,0,0,0,0,0,0,0,0,9999,3987,4,Casual,Dusty Blue,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Waffle Knit Lettuce-Edge Crop Top,3.99,,,,,
1113,swtee07200724808,,10000,0,0,0,0,0,0,0,0,9999,3987,4,Casual,Lilac Purple,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scoop Neck Lettuce Trim Textured Knit Top,3.99,,,,,
1114,swtee07200825734,,10000,0,0,0,0,0,0,0,0,9999,3987,4,Casual,White,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scoop Neck Lettuce Trim Waffle Knit Top,3.99,,,,,
1115,swtee07200825901,,10000,0,0,0,0,0,0,0,0,9999,3987,4,Casual,Black,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Waffle Knit Lettuce-Edge Crop Top,3.99,,,,,
1116,swtee07200826696,,10000,0,0,0,0,0,0,0,0,9999,3987,4,Casual,Baby Pink,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scoop Neck Lettuce Trim Waffle Knit Top,3.99,,,,,
1117,swtee07200918510,,10000,0,0,0,0,0,0,0,0,9999,3987,4,Casual,Redwood,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Scoop Neck Lettuce Trim Waffle Knit Top,3.99,,,,,
1118,swdress04200917977,,3051,34,5,37,5,92,17,130,35,2759,592,20,Casual,Black,Plain,Short,Tee,Stand Collar,Long Sleeve,Drop Shoulder,,Belted,Fall/Winter,100% Polyester,Polyester,High Stretch,No,Regular Fit,,Natural,,,,,,Mock-neck Drop Shoulder Buckle Belted Dress,17.0,,Yes,Straight,,
1119,swdress04201022175,,3051,34,5,37,5,92,17,130,35,2759,592,20,Casual,Dusty Pink,Plain,Short,Tee,Stand Collar,Long Sleeve,Drop Shoulder,,Belted,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Loose,,Natural,,,,,,Mock-neck Drop Shoulder Buckle Belted Dress,17.0,,Yes,Straight,,
1120,swdress04201022651,,3051,34,5,37,5,92,17,130,35,2759,592,17,Casual,Brown,Plain,Short,Tee,Stand Collar,Long Sleeve,Drop Shoulder,,Belted,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Loose,,Natural,,,,,,Mock-neck Drop Shoulder Buckle Belted Dress,14.0,,Yes,Straight,,
1121,swdress04201022588,,3051,34,5,37,5,92,17,130,35,2759,592,20,Elegant,Violet Purple,Plain,Short,Tee,Stand Collar,Long Sleeve,Drop Shoulder,,Belted,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,Natural,,,,,,Mock-neck Drop Shoulder Buckle Belted Dress,17.0,,Yes,Straight,,
1122,swdress04201028179,,3051,34,5,37,5,92,17,130,35,2759,592,19,Casual,Apricot,Plain,Short,Tee,Stand Collar,Long Sleeve,Drop Shoulder,,Belted,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Loose,,Natural,,,,,,Mock-neck Drop Shoulder Buckle Belted Dress,16.0,,Yes,Straight,,
1123,swtee01201215057,,4,0,0,0,0,0,0,0,0,4,0,9,Casual,Khaki,Letter,Regular,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,,Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Letter Graphic Round Neck Tee,7.99,,,,,
1124,swtee07201228948,,0,0,0,0,0,0,0,0,0,0,0,4,Casual,White,Plain,Crop,,Round Neck,Short Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Edge Tee,3.99,,,,,
1125,swtee07200821950,,1830,5,1,5,1,30,12,73,28,1718,683,4,Elegant,White,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Solid Crop Tee,3.99,,,,,
1126,swtee07200928037,,1830,5,1,5,1,30,12,73,28,1718,683,3,Casual,Navy Blue,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Spring/Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Solid Crop Tee,2.99,,,,,
1127,swtee07200928682,,1830,5,1,5,1,30,12,73,28,1718,683,4,Casual,Black,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Lettuce Trim, Rib-Knit",Spring/Fall,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Lettuce Trim Solid Crop Tee,3.99,,,,,
1128,swbodysui07200820745,,3046,12,2,11,2,45,6,98,26,2881,755,7,Sexy,Coffee Brown,Plain,,Cami,Spaghetti Strap,Sleeveless,,,"Backless, Rib-Knit",Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Ribbed Open-Back Cami Bodysuit,6.0,,,,,
1129,swbodysui07200703494,,3046,12,2,11,2,45,6,98,26,2881,755,7,Basics,Dark Grey,Plain,,Cami,Spaghetti Strap,Sleeveless,,,"Backless, Rib-Knit",Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Open Back Rib-knit Cami Bodysuit,6.0,,,,,
1130,swbodysui07200820571,,3046,12,2,11,2,45,6,98,26,2881,755,7,Sexy,Grey,Plain,,Cami,Spaghetti Strap,Sleeveless,,,"Backless, Rib-Knit",Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Open Back Rib-knit Cami Bodysuit,6.0,,,,,
1131,swbodysui07201211930,,3046,12,2,11,2,45,6,98,26,2881,755,7,Casual,Mocha Brown,Plain,,Cami,Spaghetti Strap,Sleeveless,,,"Backless, Rib-Knit",Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Skinny,,Natural,,,,,,SHEIN Open Back Rib-knit Cami Bodysuit,6.0,,,,,
1132,swouter00201016424,,1821,21,6,21,4,52,17,113,24,1615,374,24,Casual,Multicolor,Gingham,Regular,Teddy,Collar,Long Sleeve,Drop Shoulder,,Zipper,Winter,"5% Spandex, 30% Cotton, 65% Polyester",Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Buffalo Plaid Zip Up Teddy Coat,20.0,Zipper,,,,
1133,swouter00200907771,,1821,21,6,21,4,52,17,113,24,1615,374,24,Casual,Multicolor,Gingham,Regular,Teddy,Collar,Long Sleeve,Drop Shoulder,,Zipper,Winter,"5% Spandex, 30% Cotton, 65% Polyester",Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Buffalo Plaid Zip Up Teddy Coat,20.0,Zipper,,,,
1134,swouter00201112165,,1821,21,6,21,4,52,17,113,24,1615,374,24,Casual,Blue and White,Gingham,Regular,Teddy,Collar,Long Sleeve,Drop Shoulder,,Zipper,Winter,"5% Spandex, 30% Cotton, 65% Polyester",Shearling,Slight Stretch,No,Regular Fit,,,,,,,,Buffalo Plaid Zip Up Teddy Coat,20.0,Zipper,,,,
1135,swouter23201008418,,10000,0,0,0,0,0,0,0,0,9999,2214,18,Casual,Black,Plain,Short,Cardigan,,Long Sleeve,Batwing Sleeve,,,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Open Front Batwing Sleeve Cardigan,15.0,,,,,
1136,swouter04200714945,,10000,0,0,0,0,0,0,0,0,9999,2214,14,Casual,Grey,Plain,Short,Cardigan,,Long Sleeve,Batwing Sleeve,,,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Open Front Batwing Sleeve Cardigan,12.0,,,,,
1137,swouter23200824821,,10000,0,0,0,0,0,0,0,0,9999,2214,17,Casual,Dark Grey,Plain,Short,Cardigan,,Long Sleeve,Batwing Sleeve,,,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Chunky Knit Open-Front Cardigan,14.0,,,,,
1138,swouter23200824304,,10000,0,0,0,0,0,0,0,0,9999,2214,17,Casual,Dusty Blue,Plain,Short,Cardigan,,Long Sleeve,Batwing Sleeve,,,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Chunky Knit Open-Front Longline Cardigan,14.0,,,,,
1139,swouter23200824598,,10000,0,0,0,0,0,0,0,0,9999,2214,17,Casual,Rust Brown,Plain,Short,Cardigan,,Long Sleeve,Batwing Sleeve,,,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Chunky Knit Open-Front Cardigan,14.0,,,,,
1140,swouter23200824676,,10000,0,0,0,0,0,0,0,0,9999,2214,17,Casual,Dusty Pink,Plain,Short,Cardigan,,Long Sleeve,Batwing Sleeve,,,Spring/Fall,100% Polyester,Polyester,High Stretch,No,Regular Fit,,,,,,,,Open Front Batwing Sleeve Cardigan,14.0,,,,,
1141,swpants01200709682,,5093,58,11,81,13,238,45,482,133,4236,1045,21,,Black,Fire,Cropped,Tapered/Carrot,,,,,Pocket,,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Fire Print Pocket Mom Jeans,18.0,,,,,
1142,swpants01200902895,,5093,58,11,81,13,238,45,482,133,4236,1045,21,,Dark Wash,Fire,Cropped,Straight Leg,,,,,Pocket,,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Regular Fit,Zipper Fly,High Waist,,,,,,High Waist Fire Print Pocket Straight Jeans,18.0,,,,,
1143,swpants07200901058,,2061,47,6,55,10,161,42,232,49,1567,348,24,Casual,Black,Plain,Long,Wide Leg,,,,,Button,Fall/Winter,"10% Nylon, 90% Polyester",Corduroy,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,SHEIN Wide Leg Corduroy Pants,20.0,,,,,
1144,swpants07200718384,,2061,47,6,55,10,161,42,232,49,1567,348,23,Casual,Brown,Plain,Long,Wide Leg,,,,,"Pocket, Zipper, Button Front",Fall/Winter,"10% Nylon, 90% Polyester",Polyester,Non-Stretch,No,Loose,Zipper Fly,Natural,,,,,,SHEIN Corduroy Wide Leg Pants,19.0,,,,,
1145,swblouse07200915152,,573,9,2,14,2,27,1,42,7,483,101,18,Preppy,Black and White,Plaid,Regular,Shirt,Collar,Long Sleeve,"Batwing Sleeve, Drop Shoulder",Placket,Button,Spring/Fall,"80% Cotton, 20% Polyester",Cotton,Non-Stretch,No,Oversized,,,,,,,,SHEIN Drop Shoulder Oversized Plaid Blouse,15.0,,,,,
1146,swsweatsh07200828643,,1210,2,0,11,0,34,7,61,18,1102,210,18,Casual,Black and White,Gingham,Crop,Pullovers,Hooded,Long Sleeve,Drop Shoulder,,Drawstring,Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Drawstring Hem Buffalo Plaid Teddy Hoodie,14.99,,,,,
1147,swsweatsh07201105105,,1212,2,0,11,0,34,7,1,19,1,211,11,Casual,Multicolor,Gingham,Crop,Pullovers,Hooded,Long Sleeve,Regular Sleeve,,Drawstring,Winter,100% Polyester,Shearling,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Drawstring Hem Buffalo Plaid Teddy Crop Hoodie,9.49,,,,,
1148,swpants07200806670,,690,8,1,15,3,39,7,66,16,563,171,14,Boho,Multicolor,Ditsy Floral,Long,Wide Leg,,,,,Zipper,Spring/Summer/Fall,100% Rayon,Rayon,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,SHEIN Daisy Floral Wide Leg Pants,12.0,,,,,
1149,swpants07201120242,,58,0,0,1,1,1,0,7,0,50,4,15,,Khaki,Plain,Long,,,,,,"Pocket, Drawstring",All,"17% Polyester, 83% Cotton",Cotton,Slight Stretch,No,Regular Fit,Drawstring Waist,High Waist,,,,,,SHEIN Pocket Detail Drawstring Waist Sweatpants,12.49,,,,,
1150,swpants07201020441,,58,0,0,1,1,1,0,7,0,50,4,24,,Light Grey,Plain,Long,,,,,,"Pocket, Drawstring",All,"17% Polyester, 83% Cotton",Cotton,Slight Stretch,No,Loose,Drawstring Waist,High Waist,,,,,,SHEIN Pocket Detail Drawstring Waist Sweatpants,20.0,,,,,
1151,swpants07201120691,,60,0,0,1,1,1,0,7,0,2,6,15,,Black,Plain,Long,,,,,,"Pocket, Drawstring",All,"17% Polyester, 83% Cotton",Cotton,Slight Stretch,No,Regular Fit,Drawstring Waist,High Waist,,,,,,SHEIN Pocket Detail Drawstring Waist Sweatpants,12.49,,,,,
1152,swskirt07200925882,,982,4,0,4,1,22,4,40,20,912,352,10,Boho,Black and White,Ditsy Floral,Midi,Slit,,,,,"Drawstring, Ruched, Zipper, Split Thigh",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Split Thigh Ditsy Floral Skirt,9.0,,,,,
1153,swskirt07201111711,,982,4,0,4,1,22,4,40,20,912,352,9,Boho,Red,Ditsy Floral,Midi,Slit,,,,,"Drawstring, Ruched, Zipper, Split Thigh",Spring/Summer,100% Polyester,Polyester,Non-Stretch,No,,,High Waist,,,,,,SHEIN Split Thigh Ditsy Floral Skirt,8.0,,,,,
1154,swskirt07201215047,,12,0,0,0,0,0,0,1,0,11,1,7,Casual,Multicolor,Tartan,Midi,Pencil,,,,,,Spring/Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Tartan Print Pencil Skirt,6.0,,,,,
1155,swtop02200827187,,502,1,0,502,0,5,0,30,10,465,99,18,Preppy,Coffee Brown,Geometric,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Argyle Pattern Sweater Vest,15.0,,,,,
1156,swtop02201225128,,502,1,0,2,0,5,0,30,10,465,99,18,Preppy,Black,Geometric,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Argyle Pattern Sweater Vest,15.0,,,,,
1157,swtop02201231943,,502,1,0,2,0,5,0,30,10,465,99,18,Preppy,Khaki,Geometric,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"5% Cotton, 65% Polyester, 30% Spandex",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Argyle Pattern Sweater Vest,15.0,,,,,
1158,swsweatsh07200912002,,327,0,0,0,0,7,2,29,7,292,62,15,Casual,Black,Colorblock,Regular,Half Placket,Polo,Long Sleeve,Drop Shoulder,,"Contrast Collar, Double Button",Spring/Fall,100% Cotton,Cotton,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Polo Collar Pullover,12.99,,,,,
1159,swsweatsh24201210524,,15,0,0,0,0,0,0,0,0,15,0,10,Casual,Black,Letter,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Fall/Winter,100% Polyester,Polyester,Slight Stretch,No,Regular Fit,,,,,,,,Letter Graphic Thermal Lined Sweatshirt,8.99,,,,,
1160,swdress07200819722,,580,1,0,6,2,10,2,22,5,541,173,17,Casual,Multicolor,Leopard,Short,Shirt,Notched,Long Sleeve,Regular Sleeve,,Belted,Spring/Fall,100% Polyester,Polyester,Slight Stretch,No,Loose,,Natural,,,,,,SHEIN Roll Tab Sleeve Belted Leopard Dress,14.0,,Yes,Straight,,
1161,swpants04200825696,,271,4,0,7,6,11,2,25,5,224,62,24,,Black,Colorblock,Long,Wide Leg,,,,,"Button, Pocket, Zipper",,"85% Cotton, 15% Polyester",Denim,Non-Stretch,No,Loose,Zipper Fly,High Waist,,,,,,High Waist Colorblock Slit Hem Wide Leg Jeans,20.0,,,,,
1162,swskirt07201026188,,19,0,0,0,0,0,0,3,0,16,4,7,Preppy,Multicolor,Plaid,Mini,Pleated,,,,,"Pleated, Zipper",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,,,High Waist,,,,,,SHEIN Plaid Pleated Hem Skirt,6.0,,,,,
1163,swblouse07201223916,,8,0,0,0,0,2,0,0,0,6,0,7,Boho,Burgundy,"Heart, All Over Print",Crop,Shirt,V neck,Short Sleeve,Flounce Sleeve,Placket,"Knot, Wrap",Summer,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Wrap Tie Side Allover Heart Print Blouse,6.0,,,,,
1164,swvest07201228218,,0,0,0,0,0,0,0,0,0,0,0,3,Casual,Multicolor,"Floral, All Over Print",Crop,Cami,Spaghetti Strap,,,,Lettuce Trim,Summer,"8% Spandex, 92% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Daisy Floral Lettuce Edge Crop Cami Top,3.0,,,,,
1165,swtop04200811646,,10000,0,0,0,0,0,0,0,0,9999,6067,13,Casual,Baby Blue,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Cable Knit V-neck Sweater Vest,11.0,,,,,
1166,swtop04200623737,,10000,0,0,0,0,0,0,0,0,9999,6067,13,Casual,Pink,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Regular Fit,,,,,,,,Solid Cable Knit Top,11.0,,,,,
1167,swtop04200811718,,10000,0,0,0,0,0,0,0,0,9999,6067,13,Casual,Brown,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,V Neck Cable Knit Sweater Vest,11.0,,,,,
1168,swtop04200811152,,10000,0,0,0,0,0,0,0,0,9999,6067,13,Casual,White,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring/Fall,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Cable Knit V-neck Sweater Vest,11.0,,,,,
1169,swtop04200811991,,10000,0,0,0,0,0,0,0,0,9999,6067,13,Casual,"Neon, Yellow",Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,Neon Yellow Cable Knit Sweater Vest,11.0,,,,,
1170,swtop04200811065,,10000,0,0,0,0,0,0,0,0,9999,6067,13,Casual,Lilac Purple,Plain,Crop,,V neck,Sleeveless,,Pullovers,,Spring,100% Acrylic,Acrylic,Slight Stretch,No,Slim Fit,,,,,,,,V Neck Cable Knit Sweater Vest,11.0,,,,,
1171,swtee04200714648,,1842,8,0,5,1,22,5,59,11,1748,366,12,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Regular Sleeve,Placket,"Rib-Knit, Button Front",Spring/Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,Ribbed Partial Button-Front Tee,9.99,,,Asymmetrical,,
1172,swtee04201009629,,1842,8,0,5,1,22,5,59,11,1748,366,12,Casual,Beige,Plain,Crop,,Sweetheart,Long Sleeve,Regular Sleeve,Placket,"Rib-Knit, Button Front",Spring/Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,Button Front Rib-knit Slim Top,9.99,,,Asymmetrical,,
1173,swtee04201009347,,1842,8,0,5,1,22,5,59,11,1748,366,12,Casual,Grey,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Placket,"Rib-Knit, Button Front",Spring/Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,No,,,,Ribbed Partial Button-Front Tee,9.99,,,,,
1174,swtee04201009210,,1842,8,0,5,1,22,5,59,11,1748,366,12,Casual,White,Plain,Crop,,Sweetheart,Long Sleeve,Regular Sleeve,Placket,"Rib-Knit, Button Front",Spring/Summer,100% Cotton,Cotton,Slight Stretch,No,Slim Fit,,,,,,,,Button Front Rib-knit Slim Top,9.99,,,Asymmetrical,,
1175,swtwop07201126588,,47,0,0,0,0,1,0,2,0,44,3,17,Sporty,Light Grey,Plain,,,Spaghetti Strap,Sleeveless,,,Knot,Spring/Summer,"10% Spandex, 90% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Solid Cami Top & Knot Waist Leggings Set,14.0,,,,Camisole,
1176,swsweater04200708685,,1260,5,1,12,2,46,13,118,28,1080,247,19,Casual,Blue,Plaid,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,High Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Argyle Sweater,16.0,,,,,
1177,swsweater04200914277,,1260,5,1,12,2,46,13,118,28,1080,247,19,Casual,Multicolor,"Geometric, All Over Print",Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,High Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Argyle Sweater,16.0,,,,,
1178,swsweater04200914939,,1260,5,1,12,2,46,13,118,28,1080,247,19,Casual,Multicolor,"Geometric, All Over Print",Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,High Stretch,No,Regular Fit,,,,,,,,Lantern Sleeve Argyle Pattern Sweater,16.0,,,,,
1179,swsweater04200914450,,1260,5,1,12,2,46,13,118,28,1080,247,19,Casual,Multicolor,"Geometric, All Over Print",Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"50% Cotton, 50% Polyester",Cotton,High Stretch,No,Regular Fit,,,,,,,,Drop Shoulder Argyle Sweater,16.0,,,,,
1180,swtee07201202161,,108,0,0,0,0,1,0,3,0,110,12,4,Casual,Chocolate Brown,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Rib-Knit, Button Front",Spring/Summer,"5% Spandex, 29% Cotton, 66% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Single Breasted Rib-knit Solid Tee,3.99,,,,,
1181,swtee07210104508,,108,0,0,0,0,1,0,3,0,110,12,4,Casual,Black,Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,"Rib-Knit, Button Front",Summer,"5% Spandex, 29% Cotton, 66% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Single Breasted Rib-knit Solid Tee,3.99,,,,,
1182,swtop07201216511,,5,0,0,0,0,0,0,0,0,6,0,6,Boho,"Yellow, Pastel",Ditsy Floral,Crop,,Straps,Sleeveless,,Pullovers,"Frill, Knot, Rib-Knit, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Frill Trim Ditsy Floral Crop Top,5.0,,,,,
1183,swjacket07200707874,,244,1,0,1,0,4,2,6,0,232,56,26,Glamorous,Coffee Brown,Plain,Regular,Padded ,High Neck,Long Sleeve,Regular Sleeve,,Button Front,Winter,"45% PU Leather, 55% Polyester",PU Leather,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Press Buttoned PU Leather Puffer Jacket,21.99,Single Breasted,,,,
1184,swouter07201124019,,13,0,0,0,0,0,0,1,0,14,0,30,Preppy,Multicolor,Plaid,Short,Overcoat,Collar,Long Sleeve,Drop Shoulder,,"Pocket, Button Front",Fall/Winter,100% Polyester,Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN Single Breasted Flap Pocket Plaid Coat,25.0,Single Breasted,,,,
1185,swpants07201209491,,23,1,0,1,0,0,0,1,0,21,0,10,Elegant,Multicolor,Leopard,Long,Flare Leg,,,,,,Spring/Summer/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,Elastic Waist,High Waist,,,,,,SHEIN Leopard Print Flare Leg Pants,9.0,,,,,
1186,swdress07200724992,,9911,49,10,67,16,190,55,371,105,9234,3093,9,Casual,"Pastel, Lilac Purple",Plain,Short,Bodycon,Round Neck,Cap Sleeve,Regular Sleeve,,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Solid Rib-knit Bodycon Dress,8.0,,,Pencil,,
1187,swdress07200624920,,9911,49,10,67,16,190,55,371,105,9234,3093,9,Casual,Black,Plain,Short,Bodycon,Round Neck,Cap Sleeve,Regular Sleeve,,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Solid Rib-knit Bodycon Dress,8.0,,,Pencil,,
1188,swdress07200724265,,9911,49,10,67,16,190,55,371,105,9234,3093,9,Casual,White,Plain,Short,Bodycon,Round Neck,Cap Sleeve,Regular Sleeve,,Rib-Knit,Summer,"5% Spandex, 95% Cotton",Cotton,Slight Stretch,No,Slim Fit,,Natural,,,,,,SHEIN Solid Rib-knit Bodycon Dress,8.0,,,Pencil,,
