SKU,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Season,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Body,Bottom Type,Item Name,Price,Placket,Belt,Hem Shaped,Top Type,Rib-Knit,Pocket,Zipper,Button Front,Drawstring,Button,Lettuce Trim,Ruched,Knot,Contrast Lace,Frill,Ruched Bust,Backless,Tie Back,Wrap,Embroidery,Split,Asymmetrical,Ruffle,Belted,Ripped,Cut Out,Raw Hem,Ruffle Hem,Lace Up,Tie Front,Pleated,Criss Cross,Double Button,Contrast Binding,Split Thigh,Shirred,Classification
swtee07200928805,4,2,7,110,1,16,40,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN Drawstring Front Waffle Knit Top,3.99,1,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200904097,6,2,98,110,1,16,40,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Drawstring Front Waffle Knit Top,4.99,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200928247,4,2,36,110,1,16,40,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Drawstring Front Waffle Knit Top,3.99,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200928483,4,2,30,110,1,16,40,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Drawstring Front Waffle Knit Top,3.99,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200928985,4,2,49,110,1,16,40,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Drawstring Front Waffle Knit Top,3.99,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201103191,4,2,37,110,1,16,40,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN Ruched Drawstring Front Waffle Knit Tee,3.99,1,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress02201109316,20,9,57,110,9,7,37,4,15,0,3,26,2,0,6,6,3,0,1,Ruched Sweetheart Neck Velvet Bodycon Dress,17.0,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress02201021662,20,9,7,110,9,7,37,4,15,0,3,26,2,0,6,6,3,0,1,Ruched Sweetheart Neck Velvet Bodycon Dress,17.0,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress02201119739,20,9,33,110,9,7,37,4,15,0,3,26,2,0,6,6,3,0,1,Ruched Sweetheart Neck Velvet Bodycon Dress,17.0,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress02201119986,20,9,100,110,9,7,37,4,15,0,3,26,2,0,6,6,3,0,1,Ruched Sweetheart Neck Velvet Bodycon Dress,17.0,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swdress02201119798,20,9,63,110,9,7,37,4,15,0,3,26,2,0,6,6,3,0,1,Ruched Sweetheart Neck Velvet Bodycon Dress,17.0,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200911667,6,2,3,110,1,16,31,4,15,3,7,19,1,0,6,6,2,0,1,SHEIN Scoop Neck Ruched Bust Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200630217,6,2,0,110,1,16,27,4,15,3,7,19,1,0,6,6,2,0,1,SHEIN Ruched Long Sleeve Cropped Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200911201,0,2,108,110,1,16,27,4,15,3,7,19,1,0,6,6,2,0,1,SHEIN Ruched Bust Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200911002,6,16,74,110,1,16,31,4,15,3,7,19,1,0,6,6,2,0,1,SHEIN Ruched Bust Rib-knit Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200911006,6,2,85,110,1,16,27,4,15,3,7,19,1,0,6,6,2,0,1,SHEIN Ruched Bust Rib-knit Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200911690,6,2,7,110,1,16,31,4,15,3,7,19,1,0,6,6,2,0,1,SHEIN Ruched Bust Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201014898,6,5,23,110,1,16,33,4,8,3,5,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Flounce Sleeve Tee,4.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200908775,6,2,7,110,1,16,33,4,8,3,7,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Flounce Sleeve Tee,4.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201014105,6,5,108,110,1,16,33,4,8,3,5,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Flounce Sleeve Tee,4.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201014829,6,5,36,110,1,16,33,4,8,3,5,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Flounce Sleeve Tee,4.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201105944,6,5,34,110,1,16,33,4,8,3,5,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Flounce Sleeve Tee,4.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201105367,6,5,51,110,1,16,33,4,8,3,5,3,4,0,6,6,2,0,1,SHEIN Lettuce Trim Flounce Sleeve Tee,4.99,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201023736,4,2,30,110,1,16,33,4,15,3,5,0,4,0,6,6,2,0,1,SHEIN BASICS Solid Stand Collar Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200824327,4,2,77,110,1,16,33,4,15,3,4,0,4,0,6,6,2,0,1,SHEIN BASICS Solid Stand Collar Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200825738,4,2,94,110,1,16,33,4,15,3,7,0,4,0,6,6,2,0,1,SHEIN BASICS Mock Neck Crop Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200825536,4,2,106,110,1,16,33,4,15,3,4,0,4,0,6,6,2,0,1,SHEIN BASICS Solid Stand Collar Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200825741,4,2,4,110,1,16,33,4,15,3,4,0,4,0,6,6,2,0,1,SHEIN BASICS Mock Neck Solid Slim Crop Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200825461,4,2,108,110,1,16,33,4,15,3,5,0,4,0,6,6,2,0,1,SHEIN BASICS Mock Neck Solid Slim Crop Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200915120,4,2,7,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,1,0,1,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200807789,4,2,36,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Ruched Ruffled Cropped Cami Top,4.0,1,0,1,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200911719,4,2,108,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,1,0,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200911286,4,2,51,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,1,0,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201009469,6,5,32,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,5.0,1,0,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07201009282,4,2,49,110,1,10,29,1,7,0,9,19,4,0,6,6,2,0,1,SHEIN Ruched Bust Lettuce Trim Cami Top,4.0,1,0,1,3,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23200723695,12,2,108,81,10,16,25,3,6,3,9,19,4,0,2,6,2,0,1,Letter & Butterfly Print Oversized Tee,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee03200604822,12,2,7,81,6,16,25,3,6,3,9,19,4,0,2,6,2,0,1,Butterfly & Letter Graphic Oversized Tee,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201119100,12,2,108,81,6,16,25,3,6,3,9,19,4,0,2,6,2,0,1,Butterfly And Letter Graphic Oversized Tee,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201119726,12,2,108,81,6,16,25,3,6,3,9,19,4,0,2,6,2,0,1,Butterfly And Letter Graphic Oversized Tee,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201119265,12,2,7,81,6,16,25,3,6,3,9,19,4,0,2,6,2,0,1,Butterfly And Letter Graphic Oversized Tee,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee23201208328,12,2,108,81,6,16,25,3,6,3,9,19,4,0,2,6,2,0,1,Butterfly And Letter Graphic Oversized Tee,9.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201203458,4,2,9,1,1,16,40,4,15,3,7,19,1,0,6,6,2,1,1,Butterfly Print Hanky Hem Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201023235,4,2,88,1,1,16,10,4,15,3,4,19,1,0,6,6,2,1,1,Butterfly Print Asymmetrical Hem Crop Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201203887,4,2,42,1,1,16,40,4,15,3,7,19,1,0,6,6,2,1,1,Butterfly Print Hanky Hem Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201203859,4,2,7,1,1,16,40,4,15,3,7,19,1,0,6,6,2,1,1,Butterfly Print Hanky Hem Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee44201203261,4,2,6,1,1,16,40,4,15,3,7,19,1,0,6,6,2,1,1,Butterfly Print Hanky Hem Tee,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200727803,4,2,106,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201211155,4,2,108,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201211998,4,2,98,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201211440,4,2,36,110,1,16,40,4,15,2,7,19,4,0,6,6,2,0,1,SHEIN Lettuce Edge Waffle Knit Button Up Top,3.99,1,0,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200821088,4,2,38,110,1,16,33,4,8,3,5,19,4,0,4,6,2,0,1,SHEIN Flounce Sleeve Frill Trim Tee,3.99,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200917143,4,2,7,110,1,16,33,4,8,3,7,19,4,0,6,6,2,0,1,SHEIN Flounce Sleeve Frill Trim Tee,3.99,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200917815,4,2,63,110,1,16,33,4,8,3,7,19,4,0,6,6,2,0,1,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200918306,4,2,34,110,1,16,33,4,8,3,7,19,4,0,6,6,2,0,1,SHEIN Bell Sleeve Lettuce Trim Waffle Knit Top,3.99,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201008341,4,2,29,110,1,16,33,4,8,3,5,19,4,0,4,6,2,0,1,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201008948,4,2,36,110,1,16,33,4,8,3,5,19,4,0,4,6,2,0,1,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200818710,4,2,108,110,1,55,31,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Lettuce Hem Rib-knit Crop Tank Top,4.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200727357,4,2,7,110,1,55,31,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Rib-knit Crop Tank Top,4.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200818547,4,2,57,110,1,55,31,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Lettuce Hem Rib-knit Crop Tank Top,4.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200916379,4,2,37,110,1,55,31,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Lettuce Hem Rib-knit Crop Tank Top,4.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200916692,4,2,36,110,1,55,31,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Lettuce Hem Rib-knit Crop Tank Top,4.0,1,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swvest07200916866,4,2,22,110,1,55,31,1,7,0,9,3,4,0,6,6,2,0,1,SHEIN Solid Rib-knit Tank Top,4.0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh24201208502,10,2,7,110,10,40,16,4,6,0,5,19,2,0,4,6,2,0,1,Solid Kangaroo Pocket Drawstring Hoodie,8.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh24201208267,10,2,23,110,10,40,16,4,6,0,5,19,2,0,4,6,2,0,1,Solid Kangaroo Pocket Drawstring Hoodie,8.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh24201208999,10,2,33,110,10,40,16,4,6,0,5,19,2,0,4,6,2,0,1,Solid Kangaroo Pocket Drawstring Hoodie,8.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh24201208110,10,2,45,110,10,40,16,4,6,0,5,19,2,0,4,6,2,0,1,Solid Kangaroo Pocket Drawstring Hoodie,8.99,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swsweatsh24201208917,10,2,3,110,10,40,16,4,6,0,4,19,2,0,4,6,2,0,1,Solid Kangaroo Pocket Drawstring Hoodie,8.99,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200807315,6,2,37,110,1,16,25,4,15,2,7,3,4,0,6,6,2,0,1,SHEIN Button Front Lettuce Trim Rib-knit Tee,4.99,1,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200711305,6,2,3,110,1,16,40,4,15,2,4,3,4,0,6,6,2,0,1,SHEIN Buttoned Front Lettuce Trim Rib-knit Top,4.99,1,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200806607,6,2,7,110,1,16,25,4,15,2,7,3,4,0,6,6,2,0,1,SHEIN Button Front Lettuce Trim Rib-knit Tee,4.99,1,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200806968,7,2,85,110,1,16,27,4,15,2,7,3,4,0,6,6,2,0,1,SHEIN Button Up Lettuce Edge Top,5.99,1,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200807705,7,2,108,110,1,16,40,4,15,2,5,3,4,0,6,6,2,0,1,SHEIN Rib-knit Single Breasted Tee,5.99,1,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200810199,7,2,51,110,1,16,40,4,15,2,5,3,4,0,6,6,2,0,1,SHEIN Rib-knit Single Breasted Tee,5.99,1,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120158,14,5,7,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44200930887,13,5,108,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,11.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120552,15,5,4,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,13.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120397,14,5,6,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120430,14,5,54,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swblouse44201120295,14,5,3,110,10,60,10,4,13,3,5,19,2,0,4,6,2,0,1,Swiss Dot Lace Panel Blouse,12.0,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200930464,6,5,98,110,1,16,15,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Turtle Neck Textured Knit Fitted Top,4.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200905969,4,5,106,110,1,16,15,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Turtle Neck Textured Knit Fitted Top,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200930607,6,5,34,110,1,16,15,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Turtle Neck Textured Knit Fitted Top,4.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swtee07200930628,4,5,7,110,1,16,15,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Turtle Neck Textured Knit Fitted Top,3.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200930767,6,5,57,110,1,16,15,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Turtle Neck Textured Knit Fitted Top,4.99,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201008152,4,2,26,110,1,16,40,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN Solid Rib-knit Crop Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200822999,6,2,22,110,1,16,40,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN Solid Rib-knit Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200917509,6,2,7,110,1,16,40,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN Solid Rib-knit Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200917723,6,2,2,110,1,16,40,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN Solid Rib-knit Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200918907,4,2,108,110,1,16,40,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN Solid Rib-knit Crop Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07201008656,6,2,9,110,1,16,40,4,15,3,7,19,4,0,6,6,2,0,1,SHEIN Solid Rib-knit Crop Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
swtee07200902538,4,2,49,110,10,16,13,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN High Neck Form Fitted Tee,3.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
swtee07200930432,6,5,29,110,10,16,13,4,15,3,5,19,4,0,6,6,2,0,1,SHEIN High Neck Form Fitted Tee,4.99,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
